Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,02,170,163.2,0.518,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,03,170,167.78,0.169,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,04,177,172.48,0.345,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,05,185,180.28,0.359,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,06,181,192.7,-0.891,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,07,188.33,188.48,-0.011,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,08,178.75,187.78,-0.688,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,09,153.75,173.48,-1.503,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,10,161.25,167.36,-0.466,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,11,142.5,153.56,-0.842,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2009,12,149,167.45,-1.405,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,01,160,164.08,-0.314,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,02,166.67,167.43,-0.06,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,03,167.5,170.75,-0.257,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,04,173.75,175.66,-0.153,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,05,176.25,181.69,-0.44,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,06,192,194.73,-0.223,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,07,176.25,186.87,-0.867,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,08,148.75,177.55,-2.185,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,09,152.5,166.86,-1.081,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,10,146.67,160.03,-1.001,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,11,153.75,151.57,0.165,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2010,12,156.67,162.41,-0.439,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,01,168.33,161.71,0.509,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,02,168.33,164.74,0.279,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,03,178.33,170.24,0.631,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,04,170,172.47,-0.194,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,05,195,183.38,0.913,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,06,185,191.59,-0.521,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,07,185,185.86,-0.069,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,08,221.25,188.9,2.417,Crisis,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,09,210,180.3,2.118,Crisis,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,10,197,173.96,1.607,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,11,190,166.75,1.589,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2011,12,197.5,178.02,1.317,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,01,205,180.55,1.62,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,02,210,185.14,1.615,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,03,212.5,190.85,1.389,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,04,222.5,195.92,1.671,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,05,213.57,203.42,0.64,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,06,221.25,212.3,0.568,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,07,231.67,210.27,1.343,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,08,222.5,210.38,0.762,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,09,233.33,204.96,1.747,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,10,217.5,196.95,1.256,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,11,189,185.45,0.218,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2012,12,188.33,193.82,-0.34,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,01,191.25,196.69,-0.339,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,02,183.33,197.56,-0.886,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,03,193.33,202.44,-0.57,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,04,195,205.37,-0.651,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,05,250,220.46,1.817,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,06,190,218.01,-1.694,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,07,188.75,214.27,-1.525,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,08,190,213.23,-1.377,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,09,250,217.32,1.896,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,10,187.5,200.37,-0.748,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,11,187.5,190.31,-0.164,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2013,12,180,196.06,-0.939,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,01,180,197.9,-1.044,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,02,185,199.31,-0.835,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,03,183.75,203.04,-1.123,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,04,183.33,205.14,-1.263,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,05,185,216.35,-1.787,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,06,175,212.64,-2.094,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,07,173.75,208.91,-1.918,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,08,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,09,202.5,214.51,-0.657,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,10,167.5,194.84,-1.483,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,11,165,185.19,-1.092,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2014,12,163.33,189.69,-1.416,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,01,168,190.93,-1.227,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,02,166.67,191.66,-1.329,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,03,173.75,195.67,-1.163,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,04,175,197.65,-1.197,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,05,173,207.29,-1.787,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,06,175,204.45,-1.522,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,07,178,201.79,-1.225,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,08,180,204.07,-1.234,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,09,170,204.47,-1.746,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,10,185,189.3,-0.219,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,11,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2015,12,166,183.38,-0.885,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,01,170,184.46,-0.738,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,02,176,186.19,-0.521,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,03,180,190.56,-0.542,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,04,185,193.27,-0.426,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,05,185,202.43,-0.898,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,06,188,200.65,-0.653,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,07,203.33,200.51,0.147,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,08,211,204.04,0.362,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,09,205,204.87,0.007,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,10,210,192.26,0.928,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,11,210,185.44,1.279,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2016,12,179,184.78,-0.302,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,01,190,187.23,0.146,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,02,193,189.46,0.186,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,03,188,193.14,-0.272,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,04,189,195.73,-0.358,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,05,195,204.81,-0.523,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,06,193,203.08,-0.538,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,07,200,203.44,-0.184,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,08,183,204.17,-1.133,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,09,193,205.76,-0.684,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,10,185,192.99,-0.43,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,11,171,184.31,-0.717,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2017,12,172,183.95,-0.645,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,01,162,184.62,-1.218,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,02,163,186.09,-1.24,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,03,175,190.22,-0.818,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,04,199,194.85,0.224,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,05,175,200.82,-1.387,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,06,185,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,07,184,199.92,-0.857,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,08,187,200.77,-0.742,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,09,189,202.63,-0.736,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,10,185,190.64,-0.305,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,11,180,182.3,-0.125,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2018,12,180,182.37,-0.129,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,01,177,182.87,-0.321,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,02,180,184.87,-0.267,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,03,183,189.12,-0.337,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,04,184,193.19,-0.507,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,05,176,198.16,-1.22,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,06,183,197.91,-0.821,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,07,177,197.33,-1.119,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,08,184,198.49,-0.798,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,09,180,199.93,-1.097,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,10,182.5,189.04,-0.361,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,11,200,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2019,12,210,184.4,1.407,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,01,190,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,02,225,188.62,1.983,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,03,193.75,190.52,0.177,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,04,187.86,193.94,-0.334,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,05,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,06,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,07,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,08,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,09,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,10,,,,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,11,173.75,184.84,-0.609,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Maize (local),Retail,2020,12,185.27,185.43,-0.009,,Forecast,KG,XOF,213.34,157.2,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Maize (local),Retail,2021,01,183.77,183.73,0.002,,Forecast,KG,XOF,211.84,155.7,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Maize (local),Retail,2021,02,184.2,188.44,-0.235,,Forecast,KG,XOF,212.27,156.13,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Maize (local),Retail,2021,03,183.14,190.08,-0.385,,Forecast,KG,XOF,211.21,155.07,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Maize (local),Retail,2021,04,183.4,193.4,-0.555,,Forecast,KG,XOF,211.47,155.32,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Maize (local),Retail,2021,05,182.64,198.69,-0.89,,Forecast,KG,XOF,210.72,154.57,AR(2);I(0);MA(3)
Senegal,Kaolack,Kaolack,Millet,Retail,2007,01,128.33,152.26,-1.425,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,02,133.75,151.98,-1.086,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,03,145,161.15,-0.962,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,04,150,165.15,-0.902,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,05,157.5,175.65,-1.081,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,06,158.75,181.57,-1.359,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,07,167.5,190.32,-1.359,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,08,190,196.15,-0.366,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,09,188.75,188.23,0.031,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,10,180,163.82,0.964,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,11,180,152.26,1.652,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2007,12,167.5,160.65,0.408,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,01,177.5,156.11,1.274,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,02,173.75,155.83,1.067,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,03,187.5,165,1.34,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,04,180,169,0.655,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,05,200,179.5,1.221,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,06,207.5,185.42,1.315,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,07,225,194.17,1.837,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,08,220,200,1.191,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,09,215,192.08,1.365,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,10,170,167.67,0.139,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,11,143.33,156.11,-0.761,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2008,12,170,164.5,0.328,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,01,162.5,159.96,0.151,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,02,160,159.68,0.019,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,03,162.5,168.85,-0.378,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,04,177,172.85,0.247,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,05,181,183.35,-0.14,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,06,190,189.27,0.044,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,07,190,198.02,-0.478,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,08,190,203.85,-0.825,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,09,172.5,195.93,-1.396,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,10,153,171.52,-1.103,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,11,145,159.96,-0.891,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2009,12,156,168.35,-0.736,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,01,157.5,161.71,-0.254,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,02,155,160.29,-0.323,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,03,152.5,165.26,-0.78,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,04,157.5,168.51,-0.676,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,05,161.25,176.09,-0.909,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,06,165,180.29,-0.933,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,07,171.25,187.27,-0.974,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,08,148.75,183.69,-2.001,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,09,136.25,172.37,-1.959,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,10,131.67,151.73,-1.08,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,11,141.25,145.24,-0.217,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2010,12,156.67,155.45,0.067,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,01,148.33,145.6,0.152,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,02,142.5,143.68,-0.066,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,03,141.67,148.05,-0.361,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,04,157.5,154.8,0.154,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,05,170,164.68,0.306,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,06,165,167.82,-0.164,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,07,165,173.83,-0.517,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,08,183,176.76,0.368,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,09,180,169.43,0.626,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,10,179,154.82,1.411,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,11,192.5,154.24,2.134,Crisis,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2011,12,190,163.03,1.48,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,01,186,155.67,1.63,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,02,177.5,154.1,1.247,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,03,175,158.62,0.873,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,04,183.75,166.46,0.921,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,05,178,173.68,0.232,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,06,200,181,1.018,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,07,215,190.05,1.324,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,08,219.17,194.01,1.323,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,09,231.25,191.15,2.041,Crisis,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,10,217.5,177.33,1.985,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,11,199,173.3,1.261,Alert,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2012,12,196.67,179.88,0.824,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,01,190,173.62,0.806,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,02,185,171.04,0.688,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,03,190,175.51,0.716,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,04,197.5,183.15,0.712,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,05,300,207.64,3.983,Crisis,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,06,210,200.66,0.405,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,07,210,207.54,0.107,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,08,217.5,211.29,0.272,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,09,215,207.33,0.339,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,10,213.75,194.58,0.846,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,11,206.25,189.76,0.73,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2013,12,200,194.17,0.26,Stress,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2014,01,193.75,188.59,0.231,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2014,02,185,184.68,0.014,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2014,03,190,188.69,0.059,,Actual,KG,XOF,,,
Senegal,Kaolack,Kaolack,Millet,Retail,2014,04,205,196.99,0.364,Stress,Actual,KG,XOF,,,
