date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2015-05-15,Rice (local) - Retail,KG,cereals and tubers,300.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,71,15,5,1,417_71_15_5,
2015-09-15,Rice (local) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,71,15,5,1,417_71_15_5,
2016-02-15,Rice (local) - Retail,KG,cereals and tubers,272.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,71,15,5,1,417_71_15_5,
2010-01-15,Millet - Retail,KG,cereals and tubers,145.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-02-15,Millet - Retail,KG,cereals and tubers,150.7692,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-03-15,Millet - Retail,KG,cereals and tubers,152.1429,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-04-15,Millet - Retail,KG,cereals and tubers,158.8462,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-05-15,Millet - Retail,KG,cereals and tubers,160.7143,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-06-15,Millet - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-07-15,Millet - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-08-15,Millet - Retail,KG,cereals and tubers,150.9091,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-09-15,Millet - Retail,KG,cereals and tubers,157.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-10-15,Millet - Retail,KG,cereals and tubers,117.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-11-15,Millet - Retail,KG,cereals and tubers,120.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2010-12-15,Millet - Retail,KG,cereals and tubers,140.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-01-15,Millet - Retail,KG,cereals and tubers,143.4615,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-02-15,Millet - Retail,KG,cereals and tubers,140.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-06-15,Millet - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-07-15,Millet - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-08-15,Millet - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-09-15,Millet - Retail,KG,cereals and tubers,177.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-10-15,Millet - Retail,KG,cereals and tubers,176.6667,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-11-15,Millet - Retail,KG,cereals and tubers,171.6667,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2011-12-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-01-15,Millet - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-02-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-03-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-04-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-05-15,Millet - Retail,KG,cereals and tubers,174.1667,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-06-15,Millet - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-07-15,Millet - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-08-15,Millet - Retail,KG,cereals and tubers,207.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-09-15,Millet - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-10-15,Millet - Retail,KG,cereals and tubers,198.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-11-15,Millet - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2012-12-15,Millet - Retail,KG,cereals and tubers,188.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-01-15,Millet - Retail,KG,cereals and tubers,186.25,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-02-15,Millet - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-03-15,Millet - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-04-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-05-15,Millet - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-06-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-07-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-08-15,Millet - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-09-15,Millet - Retail,KG,cereals and tubers,206.6667,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-10-15,Millet - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-11-15,Millet - Retail,KG,cereals and tubers,193.75,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2013-12-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-01-15,Millet - Retail,KG,cereals and tubers,177.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-02-15,Millet - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-03-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-04-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-05-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-06-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-07-15,Millet - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-08-15,Millet - Retail,KG,cereals and tubers,203.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-09-15,Millet - Retail,KG,cereals and tubers,211.25,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-10-15,Millet - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-11-15,Millet - Retail,KG,cereals and tubers,182.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2014-12-15,Millet - Retail,KG,cereals and tubers,171.25,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-01-15,Millet - Retail,KG,cereals and tubers,166.25,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-02-15,Millet - Retail,KG,cereals and tubers,162.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-03-15,Millet - Retail,KG,cereals and tubers,173.5714,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-04-15,Millet - Retail,KG,cereals and tubers,176.6667,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-05-15,Millet - Retail,KG,cereals and tubers,171.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-06-15,Millet - Retail,KG,cereals and tubers,157.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-07-15,Millet - Retail,KG,cereals and tubers,178.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-08-15,Millet - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-09-15,Millet - Retail,KG,cereals and tubers,150.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2015-12-15,Millet - Retail,KG,cereals and tubers,143.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-01-15,Millet - Retail,KG,cereals and tubers,142.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-02-15,Millet - Retail,KG,cereals and tubers,144.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-03-15,Millet - Retail,KG,cereals and tubers,145.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-04-15,Millet - Retail,KG,cereals and tubers,150.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-05-15,Millet - Retail,KG,cereals and tubers,154.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-06-15,Millet - Retail,KG,cereals and tubers,155.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-07-15,Millet - Retail,KG,cereals and tubers,166.25,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-08-15,Millet - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-09-15,Millet - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-10-15,Millet - Retail,KG,cereals and tubers,217.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-11-15,Millet - Retail,KG,cereals and tubers,218.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2016-12-15,Millet - Retail,KG,cereals and tubers,201.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-01-15,Millet - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-02-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-03-15,Millet - Retail,KG,cereals and tubers,182.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-04-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-05-15,Millet - Retail,KG,cereals and tubers,193.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-06-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-07-15,Millet - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-08-15,Millet - Retail,KG,cereals and tubers,220.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-09-15,Millet - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-10-15,Millet - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-11-15,Millet - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2017-12-15,Millet - Retail,KG,cereals and tubers,164.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-01-15,Millet - Retail,KG,cereals and tubers,157.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-02-15,Millet - Retail,KG,cereals and tubers,160.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-03-15,Millet - Retail,KG,cereals and tubers,150.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-04-15,Millet - Retail,KG,cereals and tubers,149.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-05-15,Millet - Retail,KG,cereals and tubers,155.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-06-15,Millet - Retail,KG,cereals and tubers,168.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-07-15,Millet - Retail,KG,cereals and tubers,173.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-08-15,Millet - Retail,KG,cereals and tubers,169.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-09-15,Millet - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-11-15,Millet - Retail,KG,cereals and tubers,160.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2018-12-15,Millet - Retail,KG,cereals and tubers,160.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-01-15,Millet - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-02-15,Millet - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-03-15,Millet - Retail,KG,cereals and tubers,178.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-04-15,Millet - Retail,KG,cereals and tubers,183.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-05-15,Millet - Retail,KG,cereals and tubers,185.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-07-15,Millet - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-08-15,Millet - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-09-15,Millet - Retail,KG,cereals and tubers,244.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-10-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-11-15,Millet - Retail,KG,cereals and tubers,192.5,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2019-12-15,Millet - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-01-15,Millet - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-02-15,Millet - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-03-15,Millet - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-04-15,Millet - Retail,KG,cereals and tubers,200.4545,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-05-15,Millet - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-06-15,Millet - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-07-15,Millet - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-08-15,Millet - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-09-15,Millet - Retail,KG,cereals and tubers,290.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-10-15,Millet - Retail,KG,cereals and tubers,283.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-11-15,Millet - Retail,KG,cereals and tubers,208.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,73,15,5,1,417_73_15_5,
2020-04-15,Groundnuts (unshelled) - Retail,KG,pulses and nuts,240.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,118,15,5,5,417_118_15_5,
2020-04-15,Groundnuts (shelled) - Retail,KG,pulses and nuts,750.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,119,15,5,5,417_119_15_5,
2020-04-15,Beans (niebe) - Retail,KG,pulses and nuts,700.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-05-15,Beans (niebe) - Retail,KG,pulses and nuts,816.6666,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-06-15,Beans (niebe) - Retail,KG,pulses and nuts,750.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-07-15,Beans (niebe) - Retail,KG,pulses and nuts,850.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-08-15,Beans (niebe) - Retail,KG,pulses and nuts,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-09-15,Beans (niebe) - Retail,KG,pulses and nuts,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-10-15,Beans (niebe) - Retail,KG,pulses and nuts,316.6666,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2020-11-15,Beans (niebe) - Retail,KG,pulses and nuts,450.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,120,15,5,5,417_120_15_5,
2011-06-15,Maize (imported) - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2011-07-15,Maize (imported) - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2011-08-15,Maize (imported) - Retail,KG,cereals and tubers,178.3333,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2012-01-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2012-05-15,Maize (imported) - Retail,KG,cereals and tubers,230.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2020-06-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2020-07-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,158,15,5,1,417_158_15_5,
2014-06-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,440.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-04-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,427.2727,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-05-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-06-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-07-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-08-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-09-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,500.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-10-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,450.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2020-11-15,"Rice (ordinary, first quality) - Retail",KG,cereals and tubers,450.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,197,15,5,1,417_197_15_5,
2014-06-15,"Rice (ordinary, second quality) - Retail",KG,cereals and tubers,270.0,XOF,Senegal,Kaffrine,1378,Kaffrine,417,198,15,5,1,417_198_15_5,
2007-01-15,Maize (local) - Retail,KG,cereals and tubers,150.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-02-15,Maize (local) - Retail,KG,cereals and tubers,125.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-03-15,Maize (local) - Retail,KG,cereals and tubers,155.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-04-15,Maize (local) - Retail,KG,cereals and tubers,135.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-05-15,Maize (local) - Retail,KG,cereals and tubers,140.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-06-15,Maize (local) - Retail,KG,cereals and tubers,157.5,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-07-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-08-15,Maize (local) - Retail,KG,cereals and tubers,158.3333,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-09-15,Maize (local) - Retail,KG,cereals and tubers,143.75,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-10-15,Maize (local) - Retail,KG,cereals and tubers,120.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-11-15,Maize (local) - Retail,KG,cereals and tubers,162.5,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2007-12-15,Maize (local) - Retail,KG,cereals and tubers,167.5,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-01-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-02-15,Maize (local) - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-03-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-04-15,Maize (local) - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-06-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-07-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-08-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2008-11-15,Maize (local) - Retail,KG,cereals and tubers,150.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-01-15,Maize (local) - Retail,KG,cereals and tubers,172.5,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-02-15,Maize (local) - Retail,KG,cereals and tubers,180.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-03-15,Maize (local) - Retail,KG,cereals and tubers,176.25,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-04-15,Maize (local) - Retail,KG,cereals and tubers,178.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-05-15,Maize (local) - Retail,KG,cereals and tubers,184.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-06-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-07-15,Maize (local) - Retail,KG,cereals and tubers,186.25,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
2009-08-15,Maize (local) - Retail,KG,cereals and tubers,173.75,XOF,Senegal,Kaffrine,1378,Koungueul,422,56,15,5,1,422_56_15_5,
