KEY,ID_menage,crops_cult5,season_cult5,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:e3820f75-c3d0-4b3a-acb4-e7978fbe7ca5,5.38E+39,Maize,1,1,500,0.5,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06125833,-14.400395,"[0.35716739296913147, 0.3309783339500427, 0.3276054263114929, 0.3029189109802246, 0.3008561134338379, 0.2562324106693268, 0.27673518657684326, 0.273597776889801, 0.27828744053840637, 0.2746172845363617, 0.2756793797016144, 0.2776554524898529, 0.2778654396533966, 0.28150010108947754, 0.29132360219955444, 0.29276442527770996, 0.2842724025249481, 0.3164999783039093, 0.3325255513191223, 0.4029763638973236, 0.4433754086494446, 0.4737691879272461, 0.45203161239624023, 0.283194899559021, 0.4929293990135193, 0.5114920139312744, 0.5039769411087036, 0.30400434136390686, 0.3130251467227936, 0.4236142635345459, 0.6321298480033875, 0.6551341414451599, 0.43484002351760864, 0.7428715825080872, 0.6538999080657959, 0.7480151653289795, 0.7288280725479126, 0.6620195508003235, 0.6102508902549744, 0.5625566840171814, 0.546337366104126, 0.5006468296051025, 0.4553356170654297, 0.4147090017795563, 0.3765339255332947, 0.36384403705596924]"
uuid:e3993799-ff25-40de-b4b2-56a376b855a9,5.40E+39,Maize,1,1,300,0.3,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15955667,-14.07457833,"[0.3136720061302185, 0.29868072271347046, 0.2969147264957428, 0.2918032109737396, 0.27554649114608765, 0.24783237278461456, 0.25111114978790283, 0.24020306766033173, 0.24574723839759827, 0.24270905554294586, 0.24572624266147614, 0.24362267553806305, 0.2524990439414978, 0.24602888524532318, 0.25308528542518616, 0.254586786031723, 0.24519699811935425, 0.25545912981033325, 0.2672853469848633, 0.3281184732913971, 0.37878793478012085, 0.3374173641204834, 0.3848764896392822, 0.3010609745979309, 0.4069935977458954, 0.3514423072338104, 0.4245121479034424, 0.357094407081604, 0.37027841806411743, 0.426683247089386, 0.4809601306915283, 0.40599048137664795, 0.5163930654525757, 0.5938077569007874, 0.7294886708259583, 0.7161100506782532, 0.6750727891921997, 0.6271064877510071, 0.5394474267959595, 0.473513662815094, 0.45017650723457336, 0.4189925789833069, 0.38037991523742676, 0.3693648874759674, 0.3222489655017853, 0.3275347948074341]"
uuid:e39dbc4d-e78b-4a4f-b8b6-c9790ae4f54f,5.39E+39,Maize,1,1,200,0.2,KAFFRINE,KATHIOTE,TAIBA,13.93403167,-15.45905667,"[0.2740068733692169, 0.2612239122390747, 0.2621927559375763, 0.2625409960746765, 0.25029221177101135, 0.23689529299736023, 0.23370277881622314, 0.2275538146495819, 0.23271159827709198, 0.22482475638389587, 0.21932971477508545, 0.22436827421188354, 0.22267721593379974, 0.2240113914012909, 0.2241489440202713, 0.22676779329776764, 0.21793150901794434, 0.2135704755783081, 0.20760126411914825, 0.19860893487930298, 0.1915322244167328, 0.17116330564022064, 0.18466144800186157, 0.19326043128967285, 0.1966380476951599, 0.2126694917678833, 0.24601782858371735, 0.1339026242494583, 0.29543596506118774, 0.2978130578994751, 0.393987238407135, 0.5196810364723206, 0.4752172827720642, 0.6319429874420166, 0.5920838713645935, 0.6624253392219543, 0.5486190915107727, 0.47091272473335266, 0.3695812225341797, 0.31917160749435425, 0.3260211944580078, 0.2967236638069153, 0.2696242332458496, 0.26269397139549255, 0.2608444094657898, 0.26011940836906433]"
uuid:e3b4897a-9a06-4809-90af-7644b888e6d2,5.32E+39,Maize,1,1.5,100,0.06666666667,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.95340167,-14.97668167,"[0.37536337971687317, 0.35074859857559204, 0.3445175588130951, 0.32353702187538147, 0.31821709871292114, 0.286619633436203, 0.29450559616088867, 0.2901945114135742, 0.29560285806655884, 0.29096484184265137, 0.292397677898407, 0.29153212904930115, 0.3017055094242096, 0.2946779727935791, 0.30374693870544434, 0.32977232336997986, 0.30734550952911377, 0.336396723985672, 0.3445770740509033, 0.4411171078681946, 0.4306834042072296, 0.43674036860466003, 0.4194164574146271, 0.44201231002807617, 0.36439526081085205, 0.47013330459594727, 0.5011163949966431, 0.31522610783576965, 0.4482751488685608, 0.375148743391037, 0.41161784529685974, 0.48339560627937317, 0.5226252675056458, 0.6712504029273987, 0.550859272480011, 0.6992924213409424, 0.7128907442092896, 0.6611382365226746, 0.6089656352996826, 0.5585533976554871, 0.567002534866333, 0.5210422873497009, 0.4454082250595093, 0.41102856397628784, 0.3817305564880371, 0.3879094123840332]"
uuid:e4e5e89c-d0e4-46a8-89f3-a36858538f8c,5.46E+39,Maize,1,2,1500,0.75,BIRKELANE,DIAMAL,H3K.MANDIAYE,,,
uuid:e5745ee7-b647-43d9-bff0-66969f4bea53,5.57E+39,Maize,1,0.5,200,0.4,VELINGARA,PAKOUR,PAKOUR,12.76032167,-13.96096167,"[0.40417301654815674, 0.3821987807750702, 0.3673623502254486, 0.35025063157081604, 0.32329851388931274, 0.2677464783191681, 0.286250501871109, 0.2796424925327301, 0.2821798622608185, 0.28188544511795044, 0.2804161012172699, 0.28233420848846436, 0.28645414113998413, 0.2841545343399048, 0.290860116481781, 0.30071160197257996, 0.2878733277320862, 0.2970118820667267, 0.2886185348033905, 0.3384207785129547, 0.4312400221824646, 0.4905637502670288, 0.4675332307815552, 0.26003900170326233, 0.5384079217910767, 0.4503547251224518, 0.6023586988449097, 0.4749666154384613, 0.48084211349487305, 0.32858648896217346, 0.5307839512825012, 0.40055355429649353, 0.6657329201698303, 0.563839316368103, 0.7108355760574341, 0.7153416872024536, 0.7431351542472839, 0.7058723568916321, 0.6342645287513733, 0.5924240946769714, 0.5757203698158264, 0.5399896502494812, 0.5004593729972839, 0.43559253215789795, 0.41675177216529846, 0.40380167961120605]"
uuid:e586a41f-7824-4ea2-a548-778d153d9f32,5.59E+39,Maize,1,0.5,120,0.24,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82426333,-16.4077,"[0.3442785441875458, 0.3304886519908905, 0.3252560794353485, 0.3154158592224121, 0.30561861395835876, 0.28735506534576416, 0.2802053391933441, 0.2722598612308502, 0.28315916657447815, 0.27780666947364807, 0.2712115943431854, 0.2778552770614624, 0.27772966027259827, 0.2706674337387085, 0.263749361038208, 0.27607715129852295, 0.2620506286621094, 0.2622584402561188, 0.24686771631240845, 0.26075881719589233, 0.2542024850845337, 0.17700240015983582, 0.23878927528858185, 0.26712098717689514, 0.27983909845352173, 0.28093165159225464, 0.25823190808296204, 0.16786862909793854, 0.31775927543640137, 0.3598020076751709, 0.4418960213661194, 0.49186474084854126, 0.534056544303894, 0.589329719543457, 0.5772143006324768, 0.6261566877365112, 0.5681936144828796, 0.5453910231590271, 0.4823344647884369, 0.43972262740135193, 0.4480157792568207, 0.40846365690231323, 0.38074150681495667, 0.3586482107639313, 0.3532131612300873, 0.3487904667854309]"
uuid:e5ad59b9-ca15-49ca-ab7d-f0a9aaa4b016,5.51E+39,Maize,1,1,850,0.85,BIRKELANE,MBEULEUP,1LONKANE MBEULEUP(LONKANE MATH),13.92622,-15.565,"[0.27230244874954224, 0.2674001455307007, 0.2612021267414093, 0.25987517833709717, 0.2499547004699707, 0.23835626244544983, 0.23220328986644745, 0.22578874230384827, 0.23178443312644958, 0.2236083298921585, 0.21871817111968994, 0.22150082886219025, 0.22047676146030426, 0.21914057433605194, 0.22096726298332214, 0.22056862711906433, 0.21056979894638062, 0.20402835309505463, 0.19890518486499786, 0.1872846484184265, 0.18128708004951477, 0.16557639837265015, 0.17830653488636017, 0.1831459403038025, 0.17763261497020721, 0.19024282693862915, 0.2009028196334839, 0.12344665825366974, 0.27701330184936523, 0.24577327072620392, 0.36774536967277527, 0.49876412749290466, 0.5040969252586365, 0.6255427598953247, 0.6234858632087708, 0.6727995872497559, 0.5566030144691467, 0.4937058091163635, 0.3919731080532074, 0.3241470456123352, 0.32343706488609314, 0.28761279582977295, 0.2693636119365692, 0.258735328912735, 0.25378552079200745, 0.2528304159641266]"
uuid:e5c9c354-e8ad-4a19-b5a0-f08fdeab2c2a,5.54E+39,Maize,1,10,14000,1.4,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21080833,-15.21958167,"[0.3650413453578949, 0.3383306860923767, 0.3340117931365967, 0.3077022433280945, 0.3017909526824951, 0.24755859375, 0.2622760236263275, 0.24894796311855316, 0.25956249237060547, 0.24960868060588837, 0.2438918501138687, 0.2504735291004181, 0.2667921781539917, 0.26645877957344055, 0.2809095084667206, 0.30319300293922424, 0.287609726190567, 0.3157387971878052, 0.2996954321861267, 0.3353601098060608, 0.32762575149536133, 0.35819071531295776, 0.3239624500274658, 0.3508980870246887, 0.31255650520324707, 0.3111646771430969, 0.3987221419811249, 0.2279784381389618, 0.4198063313961029, 0.4083172678947449, 0.49286773800849915, 0.6153587102890015, 0.6806331276893616, 0.5913408398628235, 0.7350313067436218, 0.7243172526359558, 0.7116954326629639, 0.6506564617156982, 0.5876757502555847, 0.4964976906776428, 0.5149596333503723, 0.4708399772644043, 0.38152459263801575, 0.3712955713272095, 0.34600213170051575, 0.3536251187324524]"
uuid:e5de8c94-5142-41b5-a753-54087f1c4fa7,5.55E+39,Maize,1,2,1200,0.6,KOLDA,COUMBACARA,THIARAPPE,12.778135,-14.513085,"[0.40836039185523987, 0.3767158091068268, 0.3632909655570984, 0.3285009264945984, 0.30957168340682983, 0.2690010070800781, 0.28355351090431213, 0.2755933701992035, 0.2806392014026642, 0.2862970232963562, 0.28608062863349915, 0.28588271141052246, 0.28875595331192017, 0.28516465425491333, 0.28891366720199585, 0.30225875973701477, 0.28652167320251465, 0.32538825273513794, 0.3492759168148041, 0.4415735900402069, 0.5186904072761536, 0.6000766754150391, 0.5405161380767822, 0.32635727524757385, 0.5663315653800964, 0.5730233192443848, 0.6216422319412231, 0.4244686961174011, 0.483612984418869, 0.3864968419075012, 0.5631796717643738, 0.4299194812774658, 0.6270880699157715, 0.7644748687744141, 0.6846956610679626, 0.7824275493621826, 0.7589832544326782, 0.7300864458084106, 0.6541187763214111, 0.6093312501907349, 0.5943976640701294, 0.5501620173454285, 0.4933161437511444, 0.462382972240448, 0.4183404743671417, 0.39930459856987]"
uuid:e69126c1-e52d-4fbb-9077-39662b83b7fb,5.69E+39,Maize,1,1,850,0.85,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82629333,-16.40738,"[0.3443661034107208, 0.33011898398399353, 0.32453009486198425, 0.3153925836086273, 0.3058205246925354, 0.2875041961669922, 0.27964743971824646, 0.2716064155101776, 0.2831508219242096, 0.2775658369064331, 0.2707129120826721, 0.27731773257255554, 0.277818888425827, 0.2702159881591797, 0.26370158791542053, 0.2758798599243164, 0.26218530535697937, 0.26205143332481384, 0.24722498655319214, 0.26143717765808105, 0.2549273371696472, 0.17740780115127563, 0.2392079085111618, 0.2677207291126251, 0.28011026978492737, 0.2820233106613159, 0.2593047618865967, 0.1677299439907074, 0.32040923833847046, 0.3589819669723511, 0.4398943781852722, 0.49189499020576477, 0.5334826111793518, 0.5891356468200684, 0.5766176581382751, 0.6260106563568115, 0.5672866106033325, 0.5447418093681335, 0.4817759096622467, 0.4388250410556793, 0.4472557306289673, 0.4087342917919159, 0.38230180740356445, 0.3585677742958069, 0.3533385694026947, 0.3491547405719757]"
uuid:e69ddfd1-bb6d-4ab2-93e7-bea4b2520768,5.69E+39,Maize,3,0.3,1620,5.4,PODOR,FANAYE,FANAYE DIERY,16.514045,-15.11876,"[0.2633260488510132, 0.2527928352355957, 0.2629070281982422, 0.23946243524551392, 0.2530766725540161, 0.23993368446826935, 0.24260395765304565, 0.23851318657398224, 0.24573443830013275, 0.24282975494861603, 0.23265406489372253, 0.24136444926261902, 0.23250463604927063, 0.22468407452106476, 0.22275057435035706, 0.2371957153081894, 0.23920956254005432, 0.2653174102306366, 0.21740789711475372, 0.22067293524742126, 0.23044852912425995, 0.23275640606880188, 0.20552755892276764, 0.22612661123275757, 0.23140989243984222, 0.22289057075977325, 0.23332586884498596, 0.209013432264328, 0.2313394546508789, 0.2328839898109436, 0.22796978056430817, 0.26549032330513, 0.3109318017959595, 0.3072519898414612, 0.2946634590625763, 0.28713276982307434, 0.2814003527164459, 0.270920991897583, 0.28033846616744995, 0.2639203667640686, 0.2675330638885498, 0.2647082209587097, 0.25535500049591064, 0.24013525247573853, 0.23797181248664856, 0.23185250163078308]"
uuid:e6b3c50d-02dd-4272-a15f-54bca9d7d365,5.62E+39,Maize,1,3,1500,0.5,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,,
uuid:e7681c4d-9c42-41e9-9cd8-9063c013bb02,5.77E+39,Maize,1,2,1100,0.55,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78814,-16.01359167,"[0.2674124240875244, 0.2610601782798767, 0.25212666392326355, 0.24803707003593445, 0.2372874915599823, 0.22487185895442963, 0.2189425826072693, 0.21265040338039398, 0.2207247018814087, 0.2115054577589035, 0.20634020864963531, 0.21127024292945862, 0.21247181296348572, 0.20697146654129028, 0.2089468091726303, 0.21391569077968597, 0.20194260776042938, 0.1973223090171814, 0.18922051787376404, 0.18179094791412354, 0.17386704683303833, 0.14783602952957153, 0.17190618813037872, 0.1926245093345642, 0.21139414608478546, 0.23360660672187805, 0.2166173905134201, 0.16548001766204834, 0.3555472791194916, 0.3660794794559479, 0.52748042345047, 0.637650728225708, 0.5863046646118164, 0.6569810509681702, 0.614238440990448, 0.6538933515548706, 0.5669827461242676, 0.4972555637359619, 0.3888497054576874, 0.3428981900215149, 0.3457499146461487, 0.3080410957336426, 0.2744036018848419, 0.26721933484077454, 0.26192572712898254, 0.24839180707931519]"
uuid:e76a1990-617b-4c4f-9182-4be2ec731e9e,5.76E+39,Maize,1,2,1200,0.6,NIORO,TA�BA NIASSENE,NDIOBENE KEUR OUSMANE,13.73239167,-15.88591167,"[0.24821680784225464, 0.24073971807956696, 0.2346860021352768, 0.23179076611995697, 0.22486837208271027, 0.2135327011346817, 0.20893701910972595, 0.20393598079681396, 0.21109172701835632, 0.20369532704353333, 0.200259730219841, 0.20494642853736877, 0.20650911331176758, 0.20201241970062256, 0.20027683675289154, 0.20246542990207672, 0.19380134344100952, 0.1905633509159088, 0.18191032111644745, 0.16830404102802277, 0.16047225892543793, 0.1381821483373642, 0.16319596767425537, 0.16481958329677582, 0.17112068831920624, 0.18498444557189941, 0.17586612701416016, 0.10679754614830017, 0.28364282846450806, 0.2583666443824768, 0.4583703875541687, 0.5442212820053101, 0.6388679146766663, 0.5927109718322754, 0.6205139756202698, 0.6944411396980286, 0.550682008266449, 0.5063790678977966, 0.4135940968990326, 0.3480646014213562, 0.3384351134300232, 0.3041963279247284, 0.26355770230293274, 0.2597861886024475, 0.2490265965461731, 0.24549193680286407]"
uuid:e7935cc7-a65a-4f05-9cc3-be6ac3fe3bb4,5.79E+39,Maize,1,1,1370,1.37,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.747775,-16.35763333,"[0.3085615336894989, 0.302943617105484, 0.29332318902015686, 0.28057703375816345, 0.2759648561477661, 0.26042303442955017, 0.25599604845046997, 0.24529916048049927, 0.25824010372161865, 0.25006991624832153, 0.24370795488357544, 0.24832791090011597, 0.24958392977714539, 0.24186204373836517, 0.2372448742389679, 0.24154192209243774, 0.23000596463680267, 0.22750389575958252, 0.21343040466308594, 0.22076697647571564, 0.21220146119594574, 0.1526477187871933, 0.2017393261194229, 0.21971631050109863, 0.2578755021095276, 0.24395400285720825, 0.24729740619659424, 0.14779417216777802, 0.38625186681747437, 0.41826510429382324, 0.5506182909011841, 0.5520421862602234, 0.5753836631774902, 0.6326324939727783, 0.6112810373306274, 0.6521100997924805, 0.5881238579750061, 0.539412260055542, 0.44027453660964966, 0.3902749717235565, 0.3980181813240051, 0.3575384318828583, 0.3347189128398895, 0.31688612699508667, 0.3079451024532318, 0.30297794938087463]"
uuid:e7abce25-d2a8-46a6-9ac1-ec78f2d6a0e7,5.71E+39,Maize,1,0.75,500,0.6666666667,KOLDA,MAMPATIM,MEDINA AMADOU SABALY (MEDINA THIERNO SABALY),13.02717667,-14.354705,"[0.35318607091903687, 0.33212536573410034, 0.3269251585006714, 0.30370083451271057, 0.2983851432800293, 0.24998265504837036, 0.2758079469203949, 0.2725365459918976, 0.27474212646484375, 0.2716097831726074, 0.27388766407966614, 0.272286981344223, 0.27382293343544006, 0.27660003304481506, 0.28538548946380615, 0.284035325050354, 0.27603262662887573, 0.30555424094200134, 0.31471705436706543, 0.3845004737377167, 0.4474315941333771, 0.46425488591194153, 0.46390092372894287, 0.2570468783378601, 0.5082966685295105, 0.5088042616844177, 0.5114991068840027, 0.2930578589439392, 0.3165450692176819, 0.47022977471351624, 0.6518930196762085, 0.6163453459739685, 0.5439844131469727, 0.7232137322425842, 0.6527275443077087, 0.7601258158683777, 0.738706648349762, 0.6731473207473755, 0.6157944202423096, 0.5657276511192322, 0.5434212684631348, 0.4955177903175354, 0.4487670958042145, 0.4068981111049652, 0.37023210525512695, 0.35986343026161194]"
uuid:e7dbcef5-f154-4f63-af32-ab6266d37c45,5.74E+39,Maize,1,2,3000,1.5,SEDHIOU,Koussi,Hamdani,12.89021667,-15.593945,"[0.3874262273311615, 0.36779293417930603, 0.3470420837402344, 0.33470773696899414, 0.3142510950565338, 0.2816614508628845, 0.2719753682613373, 0.2518833577632904, 0.2669360339641571, 0.26588931679725647, 0.2569681704044342, 0.2612994611263275, 0.2628915309906006, 0.2537679970264435, 0.25879696011543274, 0.26748165488243103, 0.25199687480926514, 0.2646447718143463, 0.25561589002609253, 0.27511951327323914, 0.2829247713088989, 0.27482324838638306, 0.2535152733325958, 0.23511472344398499, 0.2577393352985382, 0.2926371097564697, 0.3921017646789551, 0.26438888907432556, 0.33638080954551697, 0.3139500319957733, 0.47991278767585754, 0.5481362342834473, 0.5936017036437988, 0.6244024634361267, 0.578890860080719, 0.5943957567214966, 0.7129244208335876, 0.7009224891662598, 0.6508059501647949, 0.6065719127655029, 0.5966058969497681, 0.5492714047431946, 0.4661933481693268, 0.4708724021911621, 0.39584800601005554, 0.39834392070770264]"
uuid:e83933de-0904-4ec2-a102-6d263dc74696,5.84E+39,Maize,1,1,2000,2,SEDHIOU,KOUSSY,NIMZATT,12.88382333,-15.59935667,"[0.38812220096588135, 0.36855635046958923, 0.3474408984184265, 0.3356432020664215, 0.31517040729522705, 0.2818232476711273, 0.2741476893424988, 0.2527305483818054, 0.267055481672287, 0.2663528323173523, 0.25662824511528015, 0.26083239912986755, 0.2621229290962219, 0.25322237610816956, 0.2579443156719208, 0.26673996448516846, 0.2518782317638397, 0.2634219527244568, 0.25343817472457886, 0.2711181044578552, 0.27765509486198425, 0.27139896154403687, 0.2509104311466217, 0.22802382707595825, 0.25471821427345276, 0.2941729426383972, 0.38928815722465515, 0.25981858372688293, 0.3369389772415161, 0.3143972158432007, 0.48335573077201843, 0.5393697023391724, 0.5989174842834473, 0.6303085684776306, 0.5917560458183289, 0.5935914516448975, 0.7132620215415955, 0.7010963559150696, 0.6492936015129089, 0.6042599081993103, 0.5965418815612793, 0.547995388507843, 0.4662635922431946, 0.47117963433265686, 0.39532285928726196, 0.39781373739242554]"
uuid:e8bbbe61-a78c-43fe-b4a8-839621f351b0,5.82E+39,Maize,1,2,2000,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60554167,-15.72884167,"[0.32931360602378845, 0.3140653073787689, 0.307949036359787, 0.3045332729816437, 0.2881588935852051, 0.27050167322158813, 0.26598772406578064, 0.25923657417297363, 0.26517510414123535, 0.2603703439235687, 0.2552737593650818, 0.2557596266269684, 0.2554019093513489, 0.25593429803848267, 0.25602081418037415, 0.2585417628288269, 0.25076383352279663, 0.24326752126216888, 0.23409079015254974, 0.21789762377738953, 0.21365608274936676, 0.2149781584739685, 0.20998428761959076, 0.23845404386520386, 0.24007262289524078, 0.23557449877262115, 0.2642422616481781, 0.15700936317443848, 0.31867682933807373, 0.33634278178215027, 0.45511195063591003, 0.5474727749824524, 0.6298403739929199, 0.5783076286315918, 0.5810856819152832, 0.6520460844039917, 0.6099996566772461, 0.5681484937667847, 0.4780062437057495, 0.4052719175815582, 0.3948661684989929, 0.3563537001609802, 0.3011946678161621, 0.2978118658065796, 0.2976548671722412, 0.2948126494884491]"
uuid:e8c26d32-f39e-4b1d-b719-435226ef8d05,5.83E+39,Maize,3,0.3,200,0.6666666667,MATAM,NABADJI-CIVOL,H1 GOUREL ADAMA BA,15.70949,-13.37739833,"[0.2200355976819992, 0.210627943277359, 0.22270084917545319, 0.19996148347854614, 0.21589437127113342, 0.20496691763401031, 0.20323142409324646, 0.20202307403087616, 0.19122658669948578, 0.1875397115945816, 0.18904170393943787, 0.18623022735118866, 0.18019366264343262, 0.17619456350803375, 0.16936646401882172, 0.18271881341934204, 0.19507551193237305, 0.17763662338256836, 0.17150406539440155, 0.17064496874809265, 0.17494311928749084, 0.15921710431575775, 0.16141557693481445, 0.21892887353897095, 0.24091887474060059, 0.22092817723751068, 0.20063486695289612, 0.2100210338830948, 0.2944861054420471, 0.3248938322067261, 0.2725229859352112, 0.27374374866485596, 0.2618359327316284, 0.2825201749801636, 0.25837814807891846, 0.22636190056800842, 0.22122178971767426, 0.21238937973976135, 0.21353574097156525, 0.2094515711069107, 0.19856049120426178, 0.2086295634508133, 0.20687569677829742, 0.2008092999458313, 0.18795520067214966, 0.18237119913101196]"
uuid:e8c84a1b-c0f1-4aab-86e9-eb73f614f3f1,5.84E+39,Maize,1,1,1500,1.5,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25738833,-13.80086667,"[0.3421590030193329, 0.31855854392051697, 0.31559741497039795, 0.2890433967113495, 0.28519341349601746, 0.24559563398361206, 0.2610771954059601, 0.25140199065208435, 0.25489434599876404, 0.25065112113952637, 0.25499069690704346, 0.2582870423793793, 0.27085763216018677, 0.26694923639297485, 0.2783289849758148, 0.28561657667160034, 0.27228832244873047, 0.2991093695163727, 0.29841482639312744, 0.3580927848815918, 0.3879237771034241, 0.4376606047153473, 0.42973142862319946, 0.24654991924762726, 0.44910135865211487, 0.436815470457077, 0.44848668575286865, 0.31404730677604675, 0.2523362934589386, 0.42443910241127014, 0.4747830033302307, 0.5235994458198547, 0.6537417769432068, 0.5391693711280823, 0.7553180456161499, 0.6582884788513184, 0.6771507859230042, 0.621285617351532, 0.5407031774520874, 0.49382948875427246, 0.4670483469963074, 0.4394874572753906, 0.3949646055698395, 0.3436191976070404, 0.33568379282951355, 0.33743607997894287]"
uuid:e8ea0eaa-3c28-406f-ae5b-1ad46ba49c86,5.85E+39,Maize,1,1,990,0.99,BOUNKILING,TANKON,TANKON,13.24262833,-15.49418167,"[0.37445974349975586, 0.3575987219810486, 0.34593337774276733, 0.3373137414455414, 0.31698116660118103, 0.2551220953464508, 0.2788439095020294, 0.2557058334350586, 0.2714453935623169, 0.26515769958496094, 0.25845688581466675, 0.26599350571632385, 0.27268093824386597, 0.27139198780059814, 0.28066617250442505, 0.2960822582244873, 0.28510287404060364, 0.29819604754447937, 0.28014156222343445, 0.29714351892471313, 0.2875727713108063, 0.3010307848453522, 0.27772256731987, 0.2988456189632416, 0.3147209584712982, 0.35616806149482727, 0.3652332127094269, 0.25484856963157654, 0.42873281240463257, 0.35190653800964355, 0.4456174373626709, 0.6441648602485657, 0.6432594060897827, 0.5781258940696716, 0.6900306344032288, 0.5634897947311401, 0.6903103590011597, 0.6676281690597534, 0.6135249733924866, 0.5558672547340393, 0.5562285780906677, 0.4635109603404999, 0.41383829712867737, 0.39730313420295715, 0.3672465980052948, 0.3671978712081909]"
uuid:e94b65be-4cf1-4653-a4ca-aa61fdd4c9b6,5.94E+39,Maize,1,1,400,0.4,BIRKELANE,TOUBA M�BELLA,BOUSSOLEL,14.2386625,-15.6899933,"[0.28461670875549316, 0.2768133878707886, 0.2743011713027954, 0.2710418999195099, 0.261066734790802, 0.25483736395835876, 0.24391785264015198, 0.23447971045970917, 0.24185346066951752, 0.23383735120296478, 0.22919389605522156, 0.2321169674396515, 0.22688624262809753, 0.22705797851085663, 0.22349804639816284, 0.22345703840255737, 0.21170417964458466, 0.20148131251335144, 0.19626951217651367, 0.18542858958244324, 0.1822269856929779, 0.17522160708904266, 0.1700853556394577, 0.18447306752204895, 0.19469040632247925, 0.1980772316455841, 0.21945126354694366, 0.133416548371315, 0.24385957419872284, 0.32782360911369324, 0.3782925605773926, 0.48292845487594604, 0.34261512756347656, 0.5416584610939026, 0.554962158203125, 0.5692352056503296, 0.4933646321296692, 0.42712435126304626, 0.3674118220806122, 0.3289371132850647, 0.33400991559028625, 0.3029463291168213, 0.28624865412712097, 0.27770349383354187, 0.268478125333786, 0.2671920657157898]"
uuid:e9624ab4-1f9d-48b0-b857-ed3b104cf803,5.96E+39,Maize,1,2,1300,0.65,KAOLACK,LATMINGUE,THIALANE,,,
uuid:e968e305-2084-44a2-8d39-a95573eda918,5.97E+39,Maize,3,11.5,200.0,0.017391304347826087,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99186333,-13.66519667,"[0.3689170777797699, 0.3912883996963501, 0.3700551986694336, 0.3611426055431366, 0.31324484944343567, 0.2872123122215271, 0.30173414945602417, 0.27779921889305115, 0.25743618607521057, 0.2539067268371582, 0.26468414068222046, 0.24313925206661224, 0.2426709234714508, 0.22281111776828766, 0.20579145848751068, 0.22248634696006775, 0.22016394138336182, 0.21042564511299133, 0.20312011241912842, 0.19648057222366333, 0.19520245492458344, 0.190499410033226, 0.1747666597366333, 0.24320726096630096, 0.2296169549226761, 0.23193517327308655, 0.21100562810897827, 0.196428582072258, 0.1924198567867279, 0.1962023675441742, 0.20751726627349854, 0.1438998132944107, 0.1899448037147522, 0.16088002920150757, 0.24357187747955322, 0.2766376733779907, 0.2937987446784973, 0.2955300211906433, 0.2985233664512634, 0.29867318272590637, 0.2927148938179016, 0.3405442535877228, 0.31020495295524597, 0.36103305220603943, 0.31631988286972046, 0.31648722290992737]"
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Maize,3,0.5,1200,2.4,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667,"[0.23848901689052582, 0.23733137547969818, 0.23307961225509644, 0.2138817459344864, 0.21560530364513397, 0.20458145439624786, 0.20855721831321716, 0.19748668372631073, 0.20551910996437073, 0.19925068318843842, 0.19491714239120483, 0.1950073093175888, 0.1889743059873581, 0.18479999899864197, 0.1750241070985794, 0.18356864154338837, 0.1944245994091034, 0.18520362675189972, 0.17245325446128845, 0.1690424382686615, 0.16661249101161957, 0.1516042947769165, 0.1554657220840454, 0.16233257949352264, 0.19763490557670593, 0.19597147405147552, 0.18526042997837067, 0.18542154133319855, 0.2228548377752304, 0.23554852604866028, 0.22114595770835876, 0.2715372145175934, 0.31004297733306885, 0.3447130024433136, 0.2941640019416809, 0.39081788063049316, 0.4007578194141388, 0.39288368821144104, 0.4082365930080414, 0.38626712560653687, 0.3898204565048218, 0.35289081931114197, 0.28902581334114075, 0.24690404534339905, 0.2297232300043106, 0.2224460393190384]"
