KEY,ID_menage,crops_cult2,season_cult2,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:198678e6-fc9e-44af-b763-40f01b59d812,1.99E+39,Irrigated rice winter,1,1,1200,1.2,MATAM,NABADJI-CIVOL,H2 GOUREL DEMBA RACINE,15.84027667,-13.30685833,"[0.28326448798179626, 0.29274430871009827, 0.280293345451355, 0.2597008943557739, 0.27168306708335876, 0.25942036509513855, 0.26666128635406494, 0.26785844564437866, 0.2571902275085449, 0.2543329894542694, 0.24192465841770172, 0.25056347250938416, 0.23666931688785553, 0.2215564101934433, 0.20436972379684448, 0.20731694996356964, 0.20443907380104065, 0.20049719512462616, 0.17951808869838715, 0.18785452842712402, 0.18310555815696716, 0.1610301285982132, 0.16086217761039734, 0.1666446030139923, 0.18392598628997803, 0.18235458433628082, 0.1792970448732376, 0.16180148720741272, 0.20453378558158875, 0.2349206507205963, 0.205418199300766, 0.18754756450653076, 0.19928492605686188, 0.21233287453651428, 0.199020117521286, 0.22000670433044434, 0.24309775233268738, 0.25906944274902344, 0.292525053024292, 0.29480496048927307, 0.29881614446640015, 0.3178941011428833, 0.3059808611869812, 0.29649415612220764, 0.2676791250705719, 0.2653806507587433]"
uuid:1a64dcf7-879b-4895-9972-6726c0f4dd94,1.16E+39,Irrigated rice winter,1,0.5,2000,4,MATAM,DABIA,SARE LIOU,15.92093333,-13.53208167,"[0.2453591376543045, 0.2361902892589569, 0.2298838347196579, 0.20518676936626434, 0.21380561590194702, 0.20187346637248993, 0.20190756022930145, 0.19523924589157104, 0.19761300086975098, 0.19183354079723358, 0.1869039684534073, 0.19215039908885956, 0.18278422951698303, 0.17948254942893982, 0.17175912857055664, 0.17940926551818848, 0.18954677879810333, 0.1795707792043686, 0.17022277414798737, 0.1640075296163559, 0.1614774912595749, 0.1541304886341095, 0.1522676646709442, 0.1804070919752121, 0.17764432728290558, 0.17541538178920746, 0.16884782910346985, 0.17532329261302948, 0.18324629962444305, 0.18598666787147522, 0.20799952745437622, 0.28191980719566345, 0.36688232421875, 0.40121421217918396, 0.32922661304473877, 0.45730867981910706, 0.5053548216819763, 0.47663646936416626, 0.5004487633705139, 0.4640101492404938, 0.4710180163383484, 0.4271925985813141, 0.28493326902389526, 0.25643986463546753, 0.23574717342853546, 0.21940328180789948]"
uuid:1b20cd9d-a66e-4609-89ca-8bdcb9223ddd,1.22E+39,Irrigated rice winter,2,0.3,600,2,DAGANA,MBANE,Keur Mbay Nar,16.476935,-15.59590833,"[0.3575690686702728, 0.3522791564464569, 0.36126357316970825, 0.33987247943878174, 0.33677583932876587, 0.3152264356613159, 0.32214322686195374, 0.3107139766216278, 0.31069114804267883, 0.32108446955680847, 0.3175739347934723, 0.32228022813796997, 0.36234307289123535, 0.3217204213142395, 0.31653469800949097, 0.3440646529197693, 0.34823623299598694, 0.3846028745174408, 0.343528687953949, 0.3401314914226532, 0.3371502161026001, 0.2941933870315552, 0.3000766634941101, 0.34675994515419006, 0.32266196608543396, 0.3338766098022461, 0.3144441545009613, 0.29459553956985474, 0.3406102657318115, 0.4021807312965393, 0.414404034614563, 0.4202609956264496, 0.4358779489994049, 0.44597354531288147, 0.48243364691734314, 0.44904428720474243, 0.4673205614089966, 0.4449576139450073, 0.447645902633667, 0.41065922379493713, 0.42165765166282654, 0.40830761194229126, 0.4132755398750305, 0.3562304973602295, 0.34363773465156555, 0.34430310130119324]"
uuid:1b94f9f0-9714-4d4d-a09d-214d93e8d6d2,1.29E+39,Irrigated rice winter,1,0.5,2500,5,PODOR,FANAYE,FANAYE DIERY,16.52167,-15.18944,"[0.27774280309677124, 0.2771829664707184, 0.28822919726371765, 0.29148900508880615, 0.28436776995658875, 0.2727421522140503, 0.2699945569038391, 0.2647623121738434, 0.2709774076938629, 0.2663610875606537, 0.2586945593357086, 0.2581096291542053, 0.2505395710468292, 0.23765283823013306, 0.23553085327148438, 0.24724659323692322, 0.2540566921234131, 0.2757478952407837, 0.23182016611099243, 0.22889763116836548, 0.2308947741985321, 0.20242154598236084, 0.21195544302463531, 0.24041759967803955, 0.2388947308063507, 0.22959575057029724, 0.22890374064445496, 0.20124594867229462, 0.21603906154632568, 0.24904659390449524, 0.2568124234676361, 0.2854323089122772, 0.3089490234851837, 0.3027890622615814, 0.2735932469367981, 0.2666960656642914, 0.2574826776981354, 0.24914415180683136, 0.2575584948062897, 0.24721293151378632, 0.2540728449821472, 0.2557329833507538, 0.22068315744400024, 0.240936279296875, 0.2446417659521103, 0.23263105750083923]"
uuid:1be8faf5-1339-427c-bd54-bd72b3ea83eb,1.26E+39,Irrigated rice winter,1,0.33,960,2.909090909,PODOR,DOUNGA-LAO,H6 PETEL AWQUALY,16.32096,-14.32139333,"[0.1941162794828415, 0.19236348569393158, 0.19714581966400146, 0.1750481277704239, 0.1951092928647995, 0.18172068893909454, 0.18485616147518158, 0.1874331384897232, 0.18413539230823517, 0.1798275262117386, 0.1777709275484085, 0.17887987196445465, 0.18117153644561768, 0.16982363164424896, 0.16674089431762695, 0.17316125333309174, 0.17287230491638184, 0.1709633320569992, 0.1668393611907959, 0.16012698411941528, 0.15963733196258545, 0.16069023311138153, 0.15755461156368256, 0.17824256420135498, 0.1787596195936203, 0.1701330691576004, 0.1740235686302185, 0.15753819048404694, 0.163310244679451, 0.20837968587875366, 0.21796810626983643, 0.2426910400390625, 0.23193518817424774, 0.24419625103473663, 0.22499603033065796, 0.19387435913085938, 0.189914271235466, 0.18860368430614471, 0.1865302473306656, 0.19420261681079865, 0.1823931783437729, 0.17919524013996124, 0.15815339982509613, 0.17728108167648315, 0.17462289333343506, 0.14600525796413422]"
uuid:1c7082a7-6473-4c5a-a799-3bdd4ad855f1,1.37E+39,Irrigated rice winter,1,0.7,2350,3.357142857,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,15.884065,-13.49498167,"[0.24406521022319794, 0.23415899276733398, 0.22793729603290558, 0.20306158065795898, 0.21090169250965118, 0.20030899345874786, 0.20027080178260803, 0.19377636909484863, 0.19641636312007904, 0.19052037596702576, 0.18592745065689087, 0.19116812944412231, 0.1815473735332489, 0.17934899032115936, 0.17077699303627014, 0.17846134305000305, 0.1903780698776245, 0.18004488945007324, 0.1698630452156067, 0.16353866457939148, 0.16109879314899445, 0.152474045753479, 0.15215951204299927, 0.1760890930891037, 0.1800433248281479, 0.17863623797893524, 0.17060956358909607, 0.17516347765922546, 0.18889036774635315, 0.19042977690696716, 0.21504275500774384, 0.2932628095149994, 0.38112950325012207, 0.4209063649177551, 0.3365699350833893, 0.47567397356033325, 0.5248916745185852, 0.4873436391353607, 0.5179219245910645, 0.47573795914649963, 0.4854795038700104, 0.4395179748535156, 0.2893335223197937, 0.2562239170074463, 0.23692405223846436, 0.22166645526885986]"
uuid:1f8b874f-81b4-41a7-810c-c85d3b815a2f,1.68E+39,Irrigated rice winter,2,1.4,4800,3.428571429,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,15.60934,-13.32031333,"[0.3094422221183777, 0.3121951222419739, 0.3048512041568756, 0.3000386655330658, 0.2803862988948822, 0.2655049264431, 0.25824809074401855, 0.25728270411491394, 0.252952516078949, 0.2457144856452942, 0.2369433045387268, 0.23507177829742432, 0.23599351942539215, 0.21788305044174194, 0.20663589239120483, 0.22016641497612, 0.21779006719589233, 0.21813559532165527, 0.2089892029762268, 0.19736026227474213, 0.1965537965297699, 0.17486542463302612, 0.1851183921098709, 0.2590208649635315, 0.2820543646812439, 0.24092943966388702, 0.2408522218465805, 0.22040125727653503, 0.3067595958709717, 0.3768828809261322, 0.37596020102500916, 0.36896106600761414, 0.346671998500824, 0.35838446021080017, 0.3008412718772888, 0.3007078468799591, 0.2750118374824524, 0.27902692556381226, 0.2738964557647705, 0.27700403332710266, 0.2693125605583191, 0.27584943175315857, 0.2742132842540741, 0.2680501341819763, 0.2586754858493805, 0.24125444889068604]"
uuid:1fb7db00-aa45-4de0-af23-b3ffc7d4c756,1.63E+39,Irrigated rice winter,1,0.3,800,2.666666667,DAGANA,MBANE,Keur Mbaye Wolof,16.47856333,-15.60285667,"[0.3557339906692505, 0.3474874198436737, 0.35530227422714233, 0.3328009843826294, 0.33111023902893066, 0.30843469500541687, 0.3145122230052948, 0.30371570587158203, 0.305524617433548, 0.31596335768699646, 0.31511393189430237, 0.32149243354797363, 0.36082571744918823, 0.3233371376991272, 0.3200465738773346, 0.3474743962287903, 0.3512195646762848, 0.38588738441467285, 0.3418031334877014, 0.33707746863365173, 0.3331373631954193, 0.2954655587673187, 0.2950993776321411, 0.3387279212474823, 0.3151349723339081, 0.32648104429244995, 0.30778080224990845, 0.29012539982795715, 0.33125534653663635, 0.3968472182750702, 0.41304245591163635, 0.421594500541687, 0.44026684761047363, 0.4514090120792389, 0.4909684956073761, 0.45681747794151306, 0.47829219698905945, 0.45524293184280396, 0.45759934186935425, 0.42059090733528137, 0.4347648322582245, 0.4147867262363434, 0.41857585310935974, 0.3560737073421478, 0.3424910306930542, 0.34424683451652527]"
uuid:2019ceb7-96dd-4385-989a-9b50a61182f2,2.02E+39,Irrigated rice winter,1,0.7,4500,6.428571429,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,15.67802333,-13.33943833,"[0.30198562145233154, 0.30230921506881714, 0.30921709537506104, 0.28282418847084045, 0.27566927671432495, 0.2678551971912384, 0.2613747715950012, 0.26361143589019775, 0.2605098485946655, 0.2519579529762268, 0.2459215372800827, 0.23907379806041718, 0.23613017797470093, 0.22099925577640533, 0.19937793910503387, 0.2139202058315277, 0.20620273053646088, 0.20710667967796326, 0.19318455457687378, 0.18753737211227417, 0.18652227520942688, 0.1682153344154358, 0.17394261062145233, 0.23304930329322815, 0.2245015949010849, 0.2156795710325241, 0.21138495206832886, 0.19906768202781677, 0.27820077538490295, 0.3205875754356384, 0.30296531319618225, 0.3031412959098816, 0.3004870116710663, 0.28968098759651184, 0.2570801079273224, 0.2494492381811142, 0.24472631514072418, 0.24712182581424713, 0.23849192261695862, 0.24089685082435608, 0.24102789163589478, 0.2423863559961319, 0.23985251784324646, 0.24041791260242462, 0.23506046831607819, 0.22534000873565674]"
uuid:2209e4c6-52e3-4f86-ba3d-67fc1c9621ba,2.21E+39,Irrigated rice winter,1,2,9000,4.5,PODOR,GUEDE VILLAGE,DIATAR,16.63067667,-14.90874833,"[0.3026737868785858, 0.30166131258010864, 0.31341928243637085, 0.3029836118221283, 0.29853081703186035, 0.28409382700920105, 0.28377580642700195, 0.27849674224853516, 0.2816729247570038, 0.27854123711586, 0.272652268409729, 0.2714252173900604, 0.2724337875843048, 0.24718435108661652, 0.2610236704349518, 0.26983240246772766, 0.27865612506866455, 0.30984169244766235, 0.2510930001735687, 0.2440859079360962, 0.25790637731552124, 0.2731139063835144, 0.24335280060768127, 0.19550994038581848, 0.2691241204738617, 0.2515500783920288, 0.23844456672668457, 0.21316540241241455, 0.22794270515441895, 0.2808198630809784, 0.2995486855506897, 0.32058969140052795, 0.3291482925415039, 0.3254636824131012, 0.31395331025123596, 0.2980583608150482, 0.2844890356063843, 0.2772906422615051, 0.2790239155292511, 0.2731362581253052, 0.2834699749946594, 0.2781141996383667, 0.2750331163406372, 0.2721525728702545, 0.24727152287960052, 0.24122916162014008]"
uuid:2351cdaf-2db6-4976-b824-7ca8fb3da702,2.35E+39,Irrigated rice winter,1,1.25,1300,1.04,KANEL,ORKADIERE,GOURIKI COLIYABE,,,
uuid:235ddffa-251e-4124-be57-af00429b0474,2.35E+39,Irrigated rice winter,1,2,8100,4.05,PODOR,DOUNGA-LAO,H6 PETEL AWQUALY,16.332305,-14.31076167,"[0.32380983233451843, 0.32919591665267944, 0.31495001912117004, 0.2734634280204773, 0.292545348405838, 0.2609926164150238, 0.27531343698501587, 0.26960405707359314, 0.25725772976875305, 0.26644718647003174, 0.2637392580509186, 0.2545320689678192, 0.2568410336971283, 0.22108878195285797, 0.210611030459404, 0.22184430062770844, 0.2136545181274414, 0.2116076648235321, 0.19900456070899963, 0.1958206743001938, 0.18947044014930725, 0.1964108943939209, 0.17595194280147552, 0.21741819381713867, 0.21281439065933228, 0.20219570398330688, 0.20032848417758942, 0.17190366983413696, 0.20164331793785095, 0.2324824184179306, 0.22523856163024902, 0.24486809968948364, 0.20574592053890228, 0.19428730010986328, 0.18357165157794952, 0.22477389872074127, 0.25221148133277893, 0.2541410028934479, 0.27733126282691956, 0.2759130895137787, 0.2896493971347809, 0.3036034405231476, 0.17264166474342346, 0.310882568359375, 0.26157230138778687, 0.22258521616458893]"
uuid:239c4fdb-37a4-4db9-852d-ce63e839a175,2.39E+39,Irrigated rice winter,1,0.7,3000,4.285714286,MATAM,DABIA,H1 PARIS LIOU,15.925935,-13.52517667,"[0.250159353017807, 0.24103717505931854, 0.23518581688404083, 0.21126516163349152, 0.21808162331581116, 0.20578697323799133, 0.20557932555675507, 0.19854280352592468, 0.20022352039813995, 0.19505760073661804, 0.19029752910137177, 0.19444188475608826, 0.18472234904766083, 0.18184641003608704, 0.17359879612922668, 0.1815987080335617, 0.19143512845039368, 0.18185432255268097, 0.1720321625471115, 0.16584841907024384, 0.16325585544109344, 0.15619951486587524, 0.153317391872406, 0.18433523178100586, 0.1807866245508194, 0.17859283089637756, 0.17160117626190186, 0.17693358659744263, 0.18576322495937347, 0.18895705044269562, 0.20908905565738678, 0.2784309983253479, 0.3606562316417694, 0.3944348692893982, 0.3283153474330902, 0.45110487937927246, 0.496387779712677, 0.46886658668518066, 0.4916203022003174, 0.45655325055122375, 0.4633786082267761, 0.42244938015937805, 0.2821577191352844, 0.25912514328956604, 0.23832716047763824, 0.21898292005062103]"
uuid:23dc8b6d-1a10-4ab2-8ea1-a7b0ecbdb77b,2.34E+39,Irrigated rice winter,1,0.5,2800,5.6,DAGANA,BOKHOL,BOKHOL,16.5223,-15.40169,"[0.283572793006897, 0.2954292297363281, 0.3170507550239563, 0.32994088530540466, 0.32217997312545776, 0.3150593042373657, 0.3260743021965027, 0.3148692548274994, 0.32569101452827454, 0.3219551146030426, 0.31313052773475647, 0.3099544048309326, 0.31913891434669495, 0.2821788787841797, 0.27816247940063477, 0.2995816767215729, 0.3030039668083191, 0.33615317940711975, 0.2841961979866028, 0.2872358560562134, 0.28423136472702026, 0.23073118925094604, 0.2543874680995941, 0.2881048023700714, 0.2680314779281616, 0.26283302903175354, 0.2408512830734253, 0.21025609970092773, 0.27015766501426697, 0.32153579592704773, 0.34602025151252747, 0.3606780469417572, 0.3967040479183197, 0.4055379033088684, 0.37261512875556946, 0.38892966508865356, 0.3959611654281616, 0.36151954531669617, 0.36570629477500916, 0.33443862199783325, 0.35471466183662415, 0.3316895365715027, 0.2934236228466034, 0.3011944591999054, 0.2879773676395416, 0.28124940395355225]"
uuid:24970ac5-dfe1-4d77-8e69-ddc978a8b0e2,2.50E+39,Irrigated rice winter,1,0.4,2500,6.25,PODOR,GUEDE VILLAGE,H23 GAODE BOFFE,16.20092,-14.91612167,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
uuid:257cee68-3ec7-4862-8bd5-6ff7df04e68a,2.57E+39,Irrigated rice winter,1,0.2,165,0.825,OUSSOUYE,DJEMBERING,DIEMBERING,12.46909167,-16.77791833,"[0.3942827582359314, 0.4187631607055664, 0.39838066697120667, 0.3934863805770874, 0.3702438175678253, 0.34416818618774414, 0.33691611886024475, 0.3179408013820648, 0.3301070034503937, 0.32020264863967896, 0.3257082402706146, 0.30009594559669495, 0.35576459765434265, 0.28831765055656433, 0.2953629493713379, 0.30672985315322876, 0.29767024517059326, 0.31254005432128906, 0.2813403308391571, 0.3004094362258911, 0.2900560796260834, 0.22556963562965393, 0.27996110916137695, 0.26598212122917175, 0.26967722177505493, 0.3622659146785736, 0.30206406116485596, 0.19736889004707336, 0.4832952618598938, 0.3886388838291168, 0.5589425563812256, 0.34866490960121155, 0.42732855677604675, 0.5269730091094971, 0.5290160179138184, 0.5881525278091431, 0.48655688762664795, 0.5910907983779907, 0.5183869004249573, 0.5165355205535889, 0.5636208057403564, 0.5090011358261108, 0.47196999192237854, 0.5564041137695312, 0.4337253272533417, 0.45476052165031433]"
uuid:257cee68-3ec7-4862-8bd5-6ff7df04e68a,2.57E+39,Irrigated rice winter,1,0.3,200,0.6666666667,OUSSOUYE,DJEMBERING,DIEMBERING,12.46909167,-16.77791833,"[0.3942827582359314, 0.4187631607055664, 0.39838066697120667, 0.3934863805770874, 0.3702438175678253, 0.34416818618774414, 0.33691611886024475, 0.3179408013820648, 0.3301070034503937, 0.32020264863967896, 0.3257082402706146, 0.30009594559669495, 0.35576459765434265, 0.28831765055656433, 0.2953629493713379, 0.30672985315322876, 0.29767024517059326, 0.31254005432128906, 0.2813403308391571, 0.3004094362258911, 0.2900560796260834, 0.22556963562965393, 0.27996110916137695, 0.26598212122917175, 0.26967722177505493, 0.3622659146785736, 0.30206406116485596, 0.19736889004707336, 0.4832952618598938, 0.3886388838291168, 0.5589425563812256, 0.34866490960121155, 0.42732855677604675, 0.5269730091094971, 0.5290160179138184, 0.5881525278091431, 0.48655688762664795, 0.5910907983779907, 0.5183869004249573, 0.5165355205535889, 0.5636208057403564, 0.5090011358261108, 0.47196999192237854, 0.5564041137695312, 0.4337253272533417, 0.45476052165031433]"
uuid:26d497e0-ac42-4881-bffc-4f1163d71479/prod_parc[2/parc[6,2.64E+39,Irrigated rice winter,1,2,750,0.375,,,,,,
uuid:26eba003-de70-4f06-8e8b-076bae41d96e,2.65E+39,Irrigated rice winter,1,0.2,1500,7.5,PODOR,BOKE DIALLOUBE,GADIOBE,16.11342,-13.96115333,"[0.24091334640979767, 0.25003236532211304, 0.2544153034687042, 0.24175649881362915, 0.22647149860858917, 0.21761225163936615, 0.21911145746707916, 0.20910429954528809, 0.20926620066165924, 0.21319642663002014, 0.21169166266918182, 0.20481686294078827, 0.20389319956302643, 0.19218134880065918, 0.1844726949930191, 0.18417538702487946, 0.1860361099243164, 0.18308503925800323, 0.1724310964345932, 0.16770505905151367, 0.16703882813453674, 0.1693507581949234, 0.14974239468574524, 0.17838908731937408, 0.17437762022018433, 0.16840438544750214, 0.16347293555736542, 0.15880830585956573, 0.16565904021263123, 0.18321199715137482, 0.18412402272224426, 0.202806293964386, 0.18819250166416168, 0.18221288919448853, 0.19003340601921082, 0.24343517422676086, 0.3156059682369232, 0.35643866658210754, 0.4074719548225403, 0.4448554515838623, 0.4249912202358246, 0.5087222456932068, 0.4450750946998596, 0.43312329053878784, 0.33547109365463257, 0.3300229012966156]"
uuid:28d13f36-d9ac-4894-be5d-92520a1a6dac,2.84E+39,Irrigated rice winter,1,2.5,800,0.32,ZIGUINCHOR,ENAMPORE,KAMOUBEUL,12.50346,-16.433915,"[0.34953078627586365, 0.33205756545066833, 0.33236587047576904, 0.30338725447654724, 0.30328604578971863, 0.2756175100803375, 0.2777453362941742, 0.25674235820770264, 0.2776316702365875, 0.26715514063835144, 0.26105552911758423, 0.2683456540107727, 0.24623268842697144, 0.25083988904953003, 0.22955222427845, 0.2625109851360321, 0.2288728654384613, 0.2768329977989197, 0.2496453821659088, 0.27427589893341064, 0.25604668259620667, 0.2982921302318573, 0.26316943764686584, 0.30871978402137756, 0.23576891422271729, 0.28015461564064026, 0.31018322706222534, 0.11550560593605042, 0.26224058866500854, 0.19946995377540588, 0.32198071479797363, 0.27149155735969543, 0.34560272097587585, 0.2570815980434418, 0.38403329253196716, 0.4234595000743866, 0.4411349296569824, 0.4713188707828522, 0.432882696390152, 0.4521346092224121, 0.4391510784626007, 0.43818458914756775, 0.4053177535533905, 0.43773114681243896, 0.3616710603237152, 0.3648466467857361]"
