KEY,ID_menage,crops_cult4,season_cult4,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:061e1bff-3252-4f6c-9986-c5e8f3b82765,6.15E+38,Millet,1,6,4000,0.6666666667,NIORO,POROKHANE,POROKHANE WOLOF,13.69926,-15.82308,"[0.27226579189300537, 0.2647976577281952, 0.2583847641944885, 0.2546939551830292, 0.24573811888694763, 0.23363493382930756, 0.2295091152191162, 0.22264757752418518, 0.23039492964744568, 0.22314134240150452, 0.2198299914598465, 0.22123956680297852, 0.22232110798358917, 0.2191813737154007, 0.21960775554180145, 0.22135211527347565, 0.2105172574520111, 0.20847734808921814, 0.19933916628360748, 0.18559713661670685, 0.1792607605457306, 0.16390278935432434, 0.17853762209415436, 0.1833917498588562, 0.19310453534126282, 0.19892460107803345, 0.19321505725383759, 0.12064184248447418, 0.27109670639038086, 0.2763853073120117, 0.4342425763607025, 0.5360963940620422, 0.6441996097564697, 0.5873452425003052, 0.6181606650352478, 0.6875147819519043, 0.5746737718582153, 0.5254915952682495, 0.43680012226104736, 0.36829468607902527, 0.35613152384757996, 0.3179285526275635, 0.28144189715385437, 0.27770400047302246, 0.2690666615962982, 0.2681237459182739]"
uuid:068f6ef8-ad8c-4c4d-a149-ee3c0acac03c,6.87E+38,Millet,1,3,1500,0.5,NIORO,NDRAME ESCALE,FASS NG�Y�NE (K. BIRAME GU�YE),13.79288333,-16.136235,"[0.27489081025123596, 0.2681768834590912, 0.25878819823265076, 0.25530868768692017, 0.24442130327224731, 0.23241563141345978, 0.2260134220123291, 0.21852567791938782, 0.2287638932466507, 0.21938873827457428, 0.21416866779327393, 0.21920686960220337, 0.21751844882965088, 0.21561990678310394, 0.21636582911014557, 0.2196887582540512, 0.20838499069213867, 0.20385704934597015, 0.1945742517709732, 0.19455669820308685, 0.1879691481590271, 0.15280893445014954, 0.17984430491924286, 0.1997518390417099, 0.2156973034143448, 0.25640106201171875, 0.23752737045288086, 0.18275971710681915, 0.35345572233200073, 0.3916187286376953, 0.5194208025932312, 0.6265541315078735, 0.476069837808609, 0.6370810866355896, 0.5989570617675781, 0.6284953951835632, 0.5404226183891296, 0.4906148910522461, 0.39737144112586975, 0.3534952700138092, 0.35857275128364563, 0.31894180178642273, 0.28837138414382935, 0.27857768535614014, 0.2729460895061493, 0.25553637742996216]"
uuid:068f6ef8-ad8c-4c4d-a149-ee3c0acac03c,6.87E+38,Millet,1,2,800,0.4,NIORO,NDRAME ESCALE,FASS NG�Y�NE (K. BIRAME GU�YE),13.79288333,-16.136235,"[0.27489081025123596, 0.2681768834590912, 0.25878819823265076, 0.25530868768692017, 0.24442130327224731, 0.23241563141345978, 0.2260134220123291, 0.21852567791938782, 0.2287638932466507, 0.21938873827457428, 0.21416866779327393, 0.21920686960220337, 0.21751844882965088, 0.21561990678310394, 0.21636582911014557, 0.2196887582540512, 0.20838499069213867, 0.20385704934597015, 0.1945742517709732, 0.19455669820308685, 0.1879691481590271, 0.15280893445014954, 0.17984430491924286, 0.1997518390417099, 0.2156973034143448, 0.25640106201171875, 0.23752737045288086, 0.18275971710681915, 0.35345572233200073, 0.3916187286376953, 0.5194208025932312, 0.6265541315078735, 0.476069837808609, 0.6370810866355896, 0.5989570617675781, 0.6284953951835632, 0.5404226183891296, 0.4906148910522461, 0.39737144112586975, 0.3534952700138092, 0.35857275128364563, 0.31894180178642273, 0.28837138414382935, 0.27857768535614014, 0.2729460895061493, 0.25553637742996216]"
uuid:0699c390-a255-4378-9859-1fcc04b5caed,6.99E+38,Millet,1,1.25,400,0.32,VELINGARA,BONCONTO,TEYEL (TEYEL PAKANE),13.03759,-13.93805667,"[0.3779700696468353, 0.3462574779987335, 0.33678463101387024, 0.32778382301330566, 0.3031603693962097, 0.24176165461540222, 0.2732137441635132, 0.2659042179584503, 0.2731741666793823, 0.27000635862350464, 0.2751333713531494, 0.27717241644859314, 0.28791093826293945, 0.2833053171634674, 0.2939634323120117, 0.3048418462276459, 0.2949417531490326, 0.30144622921943665, 0.32011231780052185, 0.3816685378551483, 0.42553457617759705, 0.4798820912837982, 0.44377994537353516, 0.257786363363266, 0.5096307992935181, 0.43128126859664917, 0.5179405212402344, 0.3074435293674469, 0.4379645884037018, 0.34964609146118164, 0.4819958209991455, 0.4590347111225128, 0.6639547348022461, 0.5557379722595215, 0.6756473779678345, 0.744841992855072, 0.717327892780304, 0.6744781732559204, 0.6013097763061523, 0.5610169172286987, 0.5440447330474854, 0.5060314536094666, 0.4656302332878113, 0.397919625043869, 0.38376206159591675, 0.3813496530056]"
uuid:06a29c43-753f-4ffc-b0b7-cd341b729f26,6.13E+38,Millet,1,0.5,500,1,PODOR,BOKE DIALLOUBE,GADIOBE,16.11747333,-13.96260667,"[0.2573402523994446, 0.25499799847602844, 0.2648960053920746, 0.2510111927986145, 0.2355266958475113, 0.22680126130580902, 0.2285018116235733, 0.219599187374115, 0.21191516518592834, 0.21727927029132843, 0.21436552703380585, 0.20924769341945648, 0.20398113131523132, 0.19784294068813324, 0.18469509482383728, 0.18447013199329376, 0.18999934196472168, 0.1832888126373291, 0.16641415655612946, 0.16415059566497803, 0.16577112674713135, 0.1678885668516159, 0.14909066259860992, 0.1780649721622467, 0.17202676832675934, 0.16865503787994385, 0.1637333333492279, 0.15648160874843597, 0.16161301732063293, 0.1791895627975464, 0.18605896830558777, 0.20924751460552216, 0.189089834690094, 0.18716305494308472, 0.20714148879051208, 0.2543594241142273, 0.31517094373703003, 0.3554482161998749, 0.4001385569572449, 0.43285271525382996, 0.4146372675895691, 0.49238550662994385, 0.42735177278518677, 0.409851998090744, 0.3232271075248718, 0.30863475799560547]"
uuid:06bb490a-5c06-4e97-9985-a9744b37fa1d,6.22E+38,Millet,1,1.25,675,0.54,VELINGARA,PAROUMBA,DAHARATOU,12.78887333,-13.87776833,"[0.390924334526062, 0.3694644272327423, 0.3520168364048004, 0.3424570560455322, 0.31275850534439087, 0.26796457171440125, 0.28324657678604126, 0.2767878770828247, 0.27479615807533264, 0.27502092719078064, 0.2778022289276123, 0.2776497006416321, 0.2855452001094818, 0.28123924136161804, 0.28010404109954834, 0.2947772145271301, 0.2830216884613037, 0.29348379373550415, 0.2692683935165405, 0.315729022026062, 0.3956046998500824, 0.4534682333469391, 0.43465495109558105, 0.2271023541688919, 0.5088880062103271, 0.41692057251930237, 0.5662903785705566, 0.49198970198631287, 0.46480593085289, 0.3583093285560608, 0.526831865310669, 0.48666712641716003, 0.6931500434875488, 0.5805662870407104, 0.7250477075576782, 0.6559238433837891, 0.732490062713623, 0.6940503120422363, 0.6130509376525879, 0.5785125494003296, 0.5578162670135498, 0.5197511315345764, 0.4815405011177063, 0.41678881645202637, 0.401391863822937, 0.3931087851524353]"
uuid:06cb4420-97cc-4938-aa6a-df7ce8f5deb0,6.32E+38,Millet,1,1.4,1000,0.7142857143,NIORO,POROKHANE,POROKHANE WOLOF,13.69731,-15.826455,"[0.2708406448364258, 0.26400327682495117, 0.2571517825126648, 0.25370532274246216, 0.2446872889995575, 0.2328764796257019, 0.22848695516586304, 0.22191143035888672, 0.2293902188539505, 0.22210708260536194, 0.2189583033323288, 0.22038529813289642, 0.22164984047412872, 0.2183566689491272, 0.21875052154064178, 0.22048130631446838, 0.20948605239391327, 0.2077750265598297, 0.19846975803375244, 0.18510961532592773, 0.17816635966300964, 0.1633751094341278, 0.177779421210289, 0.18241509795188904, 0.19244039058685303, 0.19770562648773193, 0.1922784447669983, 0.12133507430553436, 0.27539098262786865, 0.27564284205436707, 0.43583905696868896, 0.5387035608291626, 0.6452047228813171, 0.585676908493042, 0.6206520795822144, 0.6896189451217651, 0.5737941861152649, 0.5248908400535583, 0.43550676107406616, 0.36621686816215515, 0.3550559878349304, 0.31608080863952637, 0.2806592881679535, 0.27675682306289673, 0.26748502254486084, 0.2665645182132721]"
uuid:070907b2-f833-485f-a0e3-0818a14442c0,7.09E+38,Millet,1,1,175,0.175,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70398,-13.382375,"[0.22592471539974213, 0.21475303173065186, 0.22921766340732574, 0.20224060118198395, 0.21903125941753387, 0.20712526142597198, 0.20536695420742035, 0.2061568647623062, 0.19324791431427002, 0.18993067741394043, 0.19015061855316162, 0.1890072226524353, 0.18276062607765198, 0.17945973575115204, 0.17125126719474792, 0.1843613237142563, 0.19310960173606873, 0.17852647602558136, 0.16888955235481262, 0.16881971061229706, 0.17145417630672455, 0.1563081443309784, 0.1608356535434723, 0.22155535221099854, 0.2439463883638382, 0.2221677005290985, 0.20003168284893036, 0.21473762392997742, 0.2984808087348938, 0.3356005549430847, 0.28068089485168457, 0.28018102049827576, 0.2704765498638153, 0.2898232340812683, 0.26486632227897644, 0.2318408191204071, 0.22554561495780945, 0.2159915417432785, 0.21719998121261597, 0.21203309297561646, 0.2018614262342453, 0.2120685577392578, 0.20956385135650635, 0.20438960194587708, 0.19231410324573517, 0.18400633335113525]"
uuid:0719ee67-3c18-42de-a8b6-f31a193f809d,7.20E+38,Millet,1,3,2000,0.6666666667,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68502833,-15.49365333,"[0.2893024981021881, 0.2798590064048767, 0.27313199639320374, 0.2714514136314392, 0.258635938167572, 0.2452172189950943, 0.2403274029493332, 0.23232045769691467, 0.2396601438522339, 0.2311510294675827, 0.2244885116815567, 0.22848369181156158, 0.22952425479888916, 0.22669239342212677, 0.22593504190444946, 0.22763559222221375, 0.21292586624622345, 0.21359437704086304, 0.2009718120098114, 0.1865544617176056, 0.17350447177886963, 0.17011380195617676, 0.17036862671375275, 0.17655618488788605, 0.1952597200870514, 0.247897669672966, 0.2784077823162079, 0.1765367090702057, 0.30098646879196167, 0.35792338848114014, 0.44433510303497314, 0.5508477687835693, 0.6625053286552429, 0.6648182272911072, 0.5333632230758667, 0.6967615485191345, 0.6306117177009583, 0.5598792433738708, 0.4397825598716736, 0.35857269167900085, 0.3541262745857239, 0.31438225507736206, 0.2954545319080353, 0.2773633599281311, 0.26672226190567017, 0.26700934767723083]"
uuid:0719ee67-3c18-42de-a8b6-f31a193f809d,7.20E+38,Millet,1,1,500,0.5,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68502833,-15.49365333,"[0.2893024981021881, 0.2798590064048767, 0.27313199639320374, 0.2714514136314392, 0.258635938167572, 0.2452172189950943, 0.2403274029493332, 0.23232045769691467, 0.2396601438522339, 0.2311510294675827, 0.2244885116815567, 0.22848369181156158, 0.22952425479888916, 0.22669239342212677, 0.22593504190444946, 0.22763559222221375, 0.21292586624622345, 0.21359437704086304, 0.2009718120098114, 0.1865544617176056, 0.17350447177886963, 0.17011380195617676, 0.17036862671375275, 0.17655618488788605, 0.1952597200870514, 0.247897669672966, 0.2784077823162079, 0.1765367090702057, 0.30098646879196167, 0.35792338848114014, 0.44433510303497314, 0.5508477687835693, 0.6625053286552429, 0.6648182272911072, 0.5333632230758667, 0.6967615485191345, 0.6306117177009583, 0.5598792433738708, 0.4397825598716736, 0.35857269167900085, 0.3541262745857239, 0.31438225507736206, 0.2954545319080353, 0.2773633599281311, 0.26672226190567017, 0.26700934767723083]"
uuid:071f9e10-7c6a-4ac9-8b6c-c5e588cf5d53,7.17E+38,Millet,1,1,400,0.4,BOUNKILING,FAOUNE,Touba Mouride,13.06598167,-15.62402833,"[0.3903442621231079, 0.3713008165359497, 0.35186058282852173, 0.339709609746933, 0.3119332790374756, 0.28717610239982605, 0.2702217102050781, 0.25794491171836853, 0.2747460901737213, 0.2761693298816681, 0.2750183641910553, 0.28324219584465027, 0.2881602942943573, 0.28224894404411316, 0.2871047258377075, 0.29864516854286194, 0.28363236784935, 0.2997945547103882, 0.27815523743629456, 0.2872644066810608, 0.2829338610172272, 0.29176902770996094, 0.27183592319488525, 0.2874685525894165, 0.25866997241973877, 0.25528067350387573, 0.339435875415802, 0.20175734162330627, 0.392808735370636, 0.353624165058136, 0.48421230912208557, 0.5043069124221802, 0.5888859033584595, 0.6240097880363464, 0.6862522959709167, 0.7005811929702759, 0.7135642766952515, 0.6998564004898071, 0.6474119424819946, 0.6032025814056396, 0.5549418330192566, 0.5193318724632263, 0.46755388379096985, 0.43306973576545715, 0.40540099143981934, 0.39816775918006897]"
uuid:0725ae35-1688-4631-9890-78c6c538cdbc,7.25E+38,Millet,1,1,300,0.3,BIGNONA,KATABA I,SELETY,13.14752333,-16.57927667,"[0.4617389738559723, 0.44941624999046326, 0.4338166415691376, 0.4185361862182617, 0.39359861612319946, 0.3592595160007477, 0.351269006729126, 0.3367413282394409, 0.34615832567214966, 0.340590238571167, 0.323917031288147, 0.33183351159095764, 0.3280339539051056, 0.3148832321166992, 0.3306460678577423, 0.3398599326610565, 0.3396752178668976, 0.35704469680786133, 0.3330233097076416, 0.36936455965042114, 0.3673672378063202, 0.3739418387413025, 0.33986884355545044, 0.23555317521095276, 0.3375991880893707, 0.38377588987350464, 0.4195716977119446, 0.15513695776462555, 0.3722761571407318, 0.3470027446746826, 0.5328516960144043, 0.5929135680198669, 0.5606672167778015, 0.5827293395996094, 0.7071915864944458, 0.7591368556022644, 0.7376804947853088, 0.7562296390533447, 0.7010592818260193, 0.6748411059379578, 0.6932924389839172, 0.6169446110725403, 0.583835244178772, 0.5311581492424011, 0.4985496401786804, 0.47719135880470276]"
uuid:07317d32-b409-4fda-91a4-d70a26b39fac,7.32E+38,Millet,1,1.5,700,0.4666666667,MATAM,NABADJI-CIVOL,SINTHIOU MBAL,15.70522833,-13.38178667,"[0.22425588965415955, 0.21259817481040955, 0.22783425450325012, 0.19909805059432983, 0.21740786731243134, 0.20563805103302002, 0.20320241153240204, 0.20495545864105225, 0.19136273860931396, 0.18833771347999573, 0.18864300847053528, 0.1872776746749878, 0.18085820972919464, 0.17822781205177307, 0.1701621115207672, 0.18304462730884552, 0.1921529769897461, 0.17691318690776825, 0.16716153919696808, 0.16766437888145447, 0.17033541202545166, 0.1557491272687912, 0.15968525409698486, 0.21836669743061066, 0.24357695877552032, 0.22167567908763885, 0.19853682816028595, 0.21365562081336975, 0.30404630303382874, 0.32990163564682007, 0.27628201246261597, 0.2778569757938385, 0.26441702246665955, 0.2877197861671448, 0.2636299729347229, 0.23103050887584686, 0.22483769059181213, 0.21499843895435333, 0.2164299041032791, 0.21102669835090637, 0.2009105682373047, 0.21083152294158936, 0.2085094004869461, 0.20336993038654327, 0.19109079241752625, 0.18216142058372498]"
uuid:0733925d-2c38-4bc4-95d1-3fad74052597,7.34E+38,Millet,1,1,150,0.15,MATAM,OGO,HOMBO,15.55459,-13.34330167,"[0.2422974705696106, 0.2358151525259018, 0.23548460006713867, 0.22198940813541412, 0.2279462367296219, 0.21375568211078644, 0.2102590650320053, 0.2108881026506424, 0.20495833456516266, 0.2073299139738083, 0.2061607539653778, 0.2027716189622879, 0.20017635822296143, 0.194636270403862, 0.18428358435630798, 0.19353260099887848, 0.20577768981456757, 0.1993093341588974, 0.1917753964662552, 0.18052718043327332, 0.18379569053649902, 0.16660229861736298, 0.1655503511428833, 0.24406708776950836, 0.3009316623210907, 0.22543594241142273, 0.21113677322864532, 0.20910970866680145, 0.3238784670829773, 0.4386286437511444, 0.44916051626205444, 0.425510436296463, 0.39145997166633606, 0.4608969986438751, 0.3778747022151947, 0.32408446073532104, 0.27493828535079956, 0.25946664810180664, 0.24699003994464874, 0.23837634921073914, 0.23586858808994293, 0.23903758823871613, 0.23033428192138672, 0.22533102333545685, 0.21661308407783508, 0.2061370611190796]"
uuid:0733925d-2c38-4bc4-95d1-3fad74052597,7.34E+38,Millet,1,1,12,0.012,MATAM,OGO,HOMBO,15.55459,-13.34330167,"[0.2422974705696106, 0.2358151525259018, 0.23548460006713867, 0.22198940813541412, 0.2279462367296219, 0.21375568211078644, 0.2102590650320053, 0.2108881026506424, 0.20495833456516266, 0.2073299139738083, 0.2061607539653778, 0.2027716189622879, 0.20017635822296143, 0.194636270403862, 0.18428358435630798, 0.19353260099887848, 0.20577768981456757, 0.1993093341588974, 0.1917753964662552, 0.18052718043327332, 0.18379569053649902, 0.16660229861736298, 0.1655503511428833, 0.24406708776950836, 0.3009316623210907, 0.22543594241142273, 0.21113677322864532, 0.20910970866680145, 0.3238784670829773, 0.4386286437511444, 0.44916051626205444, 0.425510436296463, 0.39145997166633606, 0.4608969986438751, 0.3778747022151947, 0.32408446073532104, 0.27493828535079956, 0.25946664810180664, 0.24699003994464874, 0.23837634921073914, 0.23586858808994293, 0.23903758823871613, 0.23033428192138672, 0.22533102333545685, 0.21661308407783508, 0.2061370611190796]"
uuid:074bdaae-67e0-4fc0-93e3-e3e92e3eb4c5,7.42E+38,Millet,1,0.5,120,0.24,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.76132833,-14.92427333,"[0.388962984085083, 0.3743525743484497, 0.36339426040649414, 0.3391459286212921, 0.33564403653144836, 0.30917656421661377, 0.2976195514202118, 0.2892865836620331, 0.2901763319969177, 0.2950518727302551, 0.2879636287689209, 0.2881915867328644, 0.298481285572052, 0.2848053276538849, 0.2901930809020996, 0.3021486699581146, 0.2889740467071533, 0.31767529249191284, 0.3171550929546356, 0.41894620656967163, 0.4751128554344177, 0.5004559755325317, 0.44521355628967285, 0.41097328066825867, 0.44561731815338135, 0.5156315565109253, 0.578244149684906, 0.4456508159637451, 0.4462083876132965, 0.4175010621547699, 0.45561090111732483, 0.5820829272270203, 0.6581904292106628, 0.7583199143409729, 0.6254191398620605, 0.6494186520576477, 0.7344538569450378, 0.6900320649147034, 0.6401231288909912, 0.5989494919776917, 0.605739414691925, 0.5616357326507568, 0.48091810941696167, 0.4620994031429291, 0.4294215440750122, 0.44353604316711426]"
uuid:079a341f-8fc4-4c3f-8bc6-e017fb309832,7.91E+38,Millet,1,2,600,0.3,GOUDOMP,NIAGHA,SARE TENING,12.73189333,-15.18657833,"[0.45100855827331543, 0.430451899766922, 0.4191097617149353, 0.3917395770549774, 0.38114380836486816, 0.32816416025161743, 0.34344005584716797, 0.3298977315425873, 0.3322407901287079, 0.32099929451942444, 0.31973177194595337, 0.31383609771728516, 0.3298740088939667, 0.31627994775772095, 0.3242216110229492, 0.32857486605644226, 0.3259771466255188, 0.3631453216075897, 0.35357633233070374, 0.4179999828338623, 0.4293452799320221, 0.4473053514957428, 0.43593424558639526, 0.3843661844730377, 0.4692972004413605, 0.4910886287689209, 0.5768609046936035, 0.3647085428237915, 0.5085203647613525, 0.437823086977005, 0.438376247882843, 0.6857567429542542, 0.6564804911613464, 0.5874658226966858, 0.6550025343894958, 0.761569082736969, 0.7367688417434692, 0.7060970664024353, 0.6694536805152893, 0.6321675181388855, 0.6462976932525635, 0.598183274269104, 0.5283831357955933, 0.5261207222938538, 0.4593322277069092, 0.4692298471927643]"
uuid:07cd0343-29c5-498a-b2e6-f9657f090aec,7.34E+38,Millet,1,1.5,300,0.2,BOUNKILING,KANDION MANGANA,Bougary Diamalathiel,,,
uuid:07e2fb9d-fcd5-4ef3-a72f-95bd63c30c3c,7.53E+38,Millet,1,2,1500,0.75,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78833833,-16.01342667,"[0.26722872257232666, 0.260955810546875, 0.25196707248687744, 0.24789804220199585, 0.23714646697044373, 0.22477027773857117, 0.21881459653377533, 0.2125522345304489, 0.22062645852565765, 0.21139109134674072, 0.20623768866062164, 0.2111871838569641, 0.21241462230682373, 0.20688757300376892, 0.20883901417255402, 0.2138226181268692, 0.20183828473091125, 0.19724465906620026, 0.18915659189224243, 0.18171797692775726, 0.17380310595035553, 0.14770422875881195, 0.1718434989452362, 0.19242428243160248, 0.21105176210403442, 0.23333875834941864, 0.21630029380321503, 0.1649547815322876, 0.3549180030822754, 0.36554116010665894, 0.5274662971496582, 0.6369691491127014, 0.585716724395752, 0.6567720770835876, 0.6140328645706177, 0.6539762616157532, 0.5666590332984924, 0.4970352053642273, 0.38875845074653625, 0.3427070677280426, 0.3455975651741028, 0.3078952133655548, 0.27423959970474243, 0.2670922875404358, 0.261811226606369, 0.24830754101276398]"
