KEY,ID_menage,crops_cult5,season_cult5,Area_cult5 (ha),QuantityProduced_cult5 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:22110468-6187-4389-89ef-cf86fd614635,2.21E+39,Corn,1,0.75,1000,1.333333333,SEDHIOU,DJIBABOUYA,DIAO SIMACOUNDA,,
uuid:b2bdcf65-dda2-4024-a30c-f9483bdbab5f,2.22E+39,Corn,1,1,200,0.2,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,12.74880667,-16.05147833
uuid:b3d3abe2-21c2-477a-9ec7-c4798bfa289b,2.34E+39,Corn,1,1,500,0.5,KOLDA,MEDINA EL HADJI,TOUBA SADOU DIAMANKA,12.75828333,-14.92259333
uuid:2eb298e7-cb97-43ef-aecb-6543147228f3,2.52E+39,Corn,1,1,200,0.2,BIGNONA,KAFOUNTINE,ABENE,12.99809833,-16.72229833
uuid:26ee8119-5cee-4a35-8796-2fb68e093217,2.66E+39,Corn,1,0.25,50,0.2,MATAM,OGO,SINTHIOU GARBA COLYABE,15.6067,-13.32503333
uuid:b76b5b02-78ee-4bcc-8246-85600eabe41c,2.76E+39,Corn,1,0.5,260,0.52,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13576833,-13.76397
uuid:27667a01-feb7-4b4c-a86b-a5b807f80bae,2.77E+39,Corn,3,1,1500,1.5,KANEL,ORKADIERE,H1 AINOUMADY,15.258645,-12.94675167
uuid:b90483c1-5961-4b82-ac21-d40000ff15fd,2.90E+39,Corn,1,2,300,0.15,MATAM,OGO,DIANDIOLY TOUCOULEUR,15.53935,-13.24856
uuid:030f9eea-dcba-4447-bdbd-7db1b2421d3e,3.07E+38,Corn,1,1,150,0.15,NIORO,DABALY,2 KEUR OMAR COUMBA,13.68857167,-15.69557833
uuid:3ac3f9f3-370d-4b5e-a67b-b0c8592fc27f,3.13E+39,Corn,1,1,540,0.54,KOLDA,MEDINA EL HADJI,KANWALY,12.74998167,-14.91452667
uuid:3a4d925e-9bf3-4bca-9ec8-4ad32effe5f7,3.14E+39,Corn,1,2.5,1200,0.48,VELINGARA,OUASSADOU,DIALAMBERE SINTHIANG,12.818255,-14.219455
uuid:c22e07f8-8202-4ee3-bed3-15e18df15a8c,3.23E+39,Corn,1,1,900,0.9,KOLDA,DIALAMBERE,THIARA MANDING,12.86273,-14.55248167
uuid:3bd760bc-2824-47b9-b8cb-1a33ecbf7c56,3.25E+39,Corn,1,0,200,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.815145,-15.66192333
uuid:c255d75b-252a-4da8-9b14-d7dda32e29a4,3.26E+39,Corn,1,3,4000,1.333333333,MEDINA YORO FOULAH,BADION,VELIN GARA DIOUHE,13.06584333,-14.39920833
uuid:0cb6634c-9612-48d0-a09b-b5c2beeb89f4,3.27E+38,Corn,1,0.7,1000,1.428571429,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06095833,-14.39972167
uuid:c28e4ee6-d313-43d4-a06e-073ea0fc8e0d,3.29E+39,Corn,1,1,12,0.012,BIGNONA,KAFOUNTINE,KAFOUNTINE,,
uuid:328fb811-d698-4881-bc69-b39c6507f201,3.29E+39,Corn,1,2,3500,1.75,NIORO,KAYEMOR,KEUR BAKARY,13.72143667,-15.54878833
uuid:ccb2f4ff-b3ab-4555-9fbc-abf4ccf03ee8,3.32E+39,Corn,1,5,12000,2.4,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13509167,-13.758325
uuid:c4cca016-bb1c-4c86-b013-ce7f49623cf4,3.43E+39,Corn,1,2,1500,0.75,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60808333,-16.31685667
uuid:c4d9fe47-cf3b-4bcc-b645-4e72606e3b35,3.45E+39,Corn,1,0.5,200,0.4,GOUDOMP,DIOUBOUDOU,BISSARY,12.66711833,-15.48227
uuid:c4d9fe47-cf3b-4bcc-b645-4e72606e3b35,3.45E+39,Corn,1,0.5,300,0.6,GOUDOMP,DIOUBOUDOU,BISSARY,12.66711833,-15.48227
uuid:c4d9fe47-cf3b-4bcc-b645-4e72606e3b35,3.45E+39,Corn,1,0.5,200,0.4,GOUDOMP,DIOUBOUDOU,BISSARY,12.66711833,-15.48227
uuid:c4d9fe47-cf3b-4bcc-b645-4e72606e3b35,3.45E+39,Corn,1,0.5,300,0.6,GOUDOMP,DIOUBOUDOU,BISSARY,12.66711833,-15.48227
uuid:cd64be1f-6438-4be9-ae76-da1c80191876,3.46E+39,Corn,1,3,3000,1,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01747167,-15.47787
uuid:36d160a0-aa4d-4bfe-8e7b-df3124ae55e7,3.64E+39,Corn,1,0.5,200,0.4,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51330167,-15.50919167
uuid:cf6e1cde-2409-44c1-a3d5-852c33b914d0,3.67E+39,Corn,1,2,2500,1.25,SEDHIOU,Koussi,Hamdani,,
uuid:c7a3155e-f830-491c-b820-095c00505c1e,3.71E+39,Corn,1,3,400,0.1333333333,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95357,-14.97765333
uuid:3727b282-811d-4ff3-ae08-ae6dc7bad768,3.73E+39,Corn,1,4,150,0.0375,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.76073333,-14.92427
uuid:c7d23e73-6639-47f7-b6d8-26b50501ee7f,3.74E+39,Corn,1,0.5,125,0.25,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51295167,-15.50721667
uuid:4005cfd8-0e53-4cdf-af28-40eda555f1a0,4.01E+39,Corn,1,1,1000,1,KOLDA,DIALAMBERE,THIARA PEULH,12.86004667,-14.55037833
uuid:4096d15b-5ba0-4626-8412-792bf3e7cf4b,4.10E+39,Corn,1,2,1000,0.5,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13236,-13.75869
uuid:4a5a0b6c-0fbe-4b78-9423-1606aafaa122,4.15E+39,Corn,1,0.75,12,0.016,BIGNONA,KAFOUNTINE,KAFOUNTINE,12.92273667,-16.73657833
uuid:4b476ebd-5f9d-4a58-8c74-1dd006994df0,4.25E+39,Corn,1,1.5,1500,1,SEDHIOU,Koussi,Hamdani,12.89003167,-15.59164833
uuid:d3b8d3e3-64ce-426c-9b61-15d403e04c13,4.33E+39,Corn,1,0,120,,MATAM,OGO,SINTHIOU GARBA COLYABE,15.6044212,-13.3253013
uuid:4c46a229-06a7-470d-80b5-d6993a369570,4.35E+39,Corn,1,1,400,0.4,KOLDA,COUMBACARA,SARE NIYEL,12.76941167,-14.510635
uuid:dd4cb57b-d9cd-4926-8fa4-88e755de652b,4.44E+39,Corn,1,1,50,0.05,MATAM,OGO,SINTHIOU GARBA COLYABE,15.51306833,-13.26315167
uuid:dfb429af-92ec-462e-83e2-fd055cca1982,4.62E+39,Corn,1,0.75,500,0.6666666667,VELINGARA,SINTHIANG KOUNDARA,H1 BOYERE,13.15068833,-13.94432333
uuid:47178a58-66b6-4829-9421-b0f2f27a902a,4.72E+39,Corn,1,2,3300,1.65,MEDINA YORO FOULAH,NDORNA,SINTHIANG THERNO SEYDI,13.231,-15.07157167
uuid:d8926dee-a177-488d-85b0-724cece6391e,4.89E+39,Corn,1,0,600,,BIRKELANE,MABO,NDIORAL BIRANE,13.7931708,-15.5679038
uuid:d974e0d0-1d4d-4bf3-9b81-236549165013,4.97E+39,Corn,1,4,2000,0.5,VELINGARA,PAROUMBA,DAHARATOU,12.789365,-13.87713
uuid:50d71e54-e65c-48ca-9210-b99e37d74149,5.05E+39,Corn,1,1,700,0.7,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39204833,-14.809185
uuid:e112ee36-6e25-4b86-8849-6296d3e69911,5.11E+39,Corn,1,0.5,300,0.6,SEDHIOU,SAKAR,DASSILANE PAKAO,12.89799833,-15.429975
uuid:e151edcf-51b9-425a-8f2e-783260fa1358,5.15E+39,Corn,1,0.75,350,0.4666666667,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41679,-13.76938167
uuid:e19f788b-d5d4-486c-96cc-10ad577f4f1b,5.20E+39,Corn,1,0.5,350,0.7,KOLDA,SARE BIDJI,MEDINA BOGUEL,12.82095,-15.09030833
uuid:5bc753a5-d44d-4ac3-9623-a58dd16b548b,5.24E+39,Corn,1,1,350,0.35,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.131485,-13.753585
uuid:ec92907f-16b2-4b4a-9466-54f277450f26,5.39E+39,Corn,1,1,150,0.15,MATAM,OGO,SINTHIOU GARBA COLYABE,15.510395,-13.26936167
uuid:05d54f9c-9a72-4c92-879f-bd41f10f1ab9,5.45E+38,Corn,1,0.7,850,1.214285714,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25859833,-13.80071167
uuid:54782ada-a5af-4653-a419-a9039e94ebe3,5.48E+39,Corn,1,2,4200,2.1,VELINGARA,KANDIAYE,TEMENTO MADIA,12.990955,-14.07334167
uuid:e5de8c94-5142-41b5-a753-54087f1c4fa7,5.55E+39,Corn,1,2,1200,0.6,KOLDA,COUMBACARA,THIARAPPE,12.778135,-14.513085
uuid:ee9829f5-598e-45f1-b3f5-3d299ecc251b,5.60E+39,Corn,1,1,30,0.03,KANEL,ORKADIERE,H1 AINOUMADY,15.26178833,-12.94739
uuid:564d68f8-d12d-472f-925e-35849b2fbfb2,5.64E+39,Corn,1,0.25,200,0.8,VELINGARA,PAROUMBA,DAHARATOU,12.788525,-13.87878333
uuid:5ff0b4dd-4273-4f50-b94f-a30d7cc7d55f,5.66E+39,Corn,1,4,1500,0.375,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,12.879115,-14.91105167
uuid:581ebd78-17a8-4d0d-ab55-45707e0438f6,5.82E+39,Corn,1,0.5,150,0.3,KOLDA,MEDINA EL HADJI,KANWALY,12.749555,-14.91347
uuid:e8ea0eaa-3c28-406f-ae5b-1ad46ba49c86,5.85E+39,Corn,1,1,990,0.99,BOUNKILING,TANKON,TANKON,13.24262833,-15.49418167
uuid:f1d65725-b89c-4cb3-9f18-5873d1b95d0a,6.15E+39,Corn,1,0.5,1000,2,VELINGARA,PAROUMBA,BODORA,12.74007833,-13.78489167
uuid:615266dc-1c7f-4147-b190-2b3bb53073ad,6.15E+39,Corn,1,1,50,0.05,KANEL,ORKADIERE,WALIDIALA,15.283765,-13.016075
uuid:6afb2d03-bf81-4686-a395-9b12c4b2bb15,6.16E+39,Corn,1,0.5,500,1,SEDHIOU,SAKAR,DASSILANE PAKAO,12.898245,-15.43009
uuid:6b4209ed-6f9e-4336-995d-1f657be4f240,6.24E+39,Corn,1,1,500,0.5,VELINGARA,LINKERING,SANSANCOTO,12.90152667,-13.79591333
uuid:06cfcab7-9b8b-42cf-a224-e5140f4ae57d,6.36E+38,Corn,1,1,25,0.025,KANEL,OURO SIDY,LEWE DAMGA,15.47653333,-13.21845333
uuid:fd209eed-850b-49eb-a4fa-5aa4c082a9dd,6.42E+39,Corn,1,2,125,0.0625,MATAM,OGO,DIANDIOLY TOUCOULEUR,15.60984167,-13.32065667
uuid:f446df43-9732-40f8-8e67-fed95abcd631,6.45E+39,Corn,1,1,100,0.1,BIGNONA,KAFOUNTINE,ABENE,12.99835667,-16.72213833
uuid:fe1092b0-c1a2-4a3b-be86-96bc9b0223c8,6.51E+39,Corn,1,1,300,0.3,PODOR,MBOLO BIRANE,GANGUEL,16.09409167,-13.84053
uuid:f583cd60-8e30-4978-91f3-107bd6d43dc6,6.58E+39,Corn,1,2,1500,0.75,BOUNKILING,DIAROUME,DIAROUME,12.98511,-15.61549167
uuid:0f637b59-05d4-43ad-9779-406ceb836c47,6.64E+38,Corn,1,1,100,0.1,SEDHIOU,OUDOUCAR,1. MARANDAN 2,12.87604167,-15.29694833
uuid:f67d36fd-e2d5-4d88-b09e-bda0f8465064,6.67E+39,Corn,3,1,250,0.25,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99150167,-13.660145
uuid:f770253b-2f5e-4450-bc71-9f485e5496a3,6.77E+39,Corn,1,1,1100,1.1,VELINGARA,SINTHIANG KOUNDARA,THIEWEL BESSEL,13.15071833,-13.94050833
uuid:f927533e-7917-4f22-a72e-f5fa5a5271e1,6.93E+39,Corn,1,1,1050,1.05,BOUNKILING,DIAROUME,DIAROUME,12.98517833,-15.61520667
uuid:f9b8ae16-afb6-4677-b7b2-2e1adff29a33,6.93E+39,Corn,1,1.35,200,0.1481481481,SEDHIOU,DJIBABOUYA,DIAO SIMACOUNDA,,
uuid:f94a93ab-0188-43b6-bdde-bf87d517d2e3,6.94E+39,Corn,1,2,50,0.025,BIGNONA,TENGHORY,DIARONE,,
uuid:694bdfd1-0f69-426f-a7b5-06847edcf9c5,6.94E+39,Corn,1,0.75,420,0.56,VELINGARA,SINTHIANG KOUNDARA,SINTHIANG COUMBADIOUM,13.14954667,-13.94809
uuid:7a1f4046-b763-4321-8cab-225eeee69678,7.12E+39,Corn,1,1,500,0.5,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.09010833,-16.06624833
uuid:730f3f15-f332-4cab-94f5-fd63d8232ba2,7.31E+39,Corn,1,1,450,0.45,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.78855333,-15.584405
uuid:7c0690ef-8dad-41ac-8411-1ceeffbbef94,7.31E+39,Corn,1,1.3,1000,0.7692307692,KOLDA,BAGADADJI,BAGADADJI,12.85062,-14.652205
uuid:7ed7be3d-a1b5-4c3b-ac76-0ba7fd4e10da,7.55E+39,Corn,1,1.5,500,0.3333333333,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.79039167,-15.58536333
uuid:77ad2657-7750-4895-8880-5f2c523f7a3f,7.71E+39,Corn,1,1,1300,1.3,BOUNKILING,FAOUNE,Touba Mouride,13.06497667,-15.62434
uuid:8acd8c55-e7c5-4aca-ae45-5b97142b9365,8.13E+39,Corn,1,0.75,300,0.4,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.16029667,-14.07217
uuid:8ba01504-16d1-4024-8448-4db94f29a44a,8.21E+39,Corn,1,0.5,1250,2.5,VELINGARA,SINTHIANG KOUNDARA,KOULOYE BALLA,13.40574333,-13.77281
uuid:83100ef4-1c1f-41ee-bb98-02dbe3c52c43,8.31E+39,Corn,1,1,500,0.5,SEDHIOU,SAKAR,DASSILANE PAKAO,12.89821667,-15.43017
uuid:8367f66c-a1b3-4fac-b95e-cee66544ad2b,8.37E+39,Corn,1,2.5,450,0.18,VELINGARA,LINKERING,SANSANCOTO,12.90061667,-13.79531833
uuid:847bdae9-5f36-483f-881b-306f61f2189a,8.47E+39,Corn,1,1,100,0.1,BIGNONA,MANGAGOULACK,TENDOUCK,12.72453,-16.46178833
uuid:8e01813c-13dd-4226-bc3c-587aecf291ad,8.50E+39,Corn,1,2,700,0.35,MEDINA YORO FOULAH,DINGUIRAYE,THIOUTY( SINTHIANG SADIO),13.20909167,-14.57473833
uuid:8e3aa9d7-a902-4c4c-bfa9-bcf8169328f6,8.53E+39,Corn,1,2,1500,0.75,KANEL,ORKADIERE,H1 AINOUMADY,15.261135,-12.94761167
uuid:86bef623-0f9c-4803-a7be-e6a5366c1615,8.63E+39,Corn,1,0.5,800,1.6,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74076667,-16.42654167
uuid:88a0de73-aa2c-4349-9795-976ba0f7ff53,8.81E+39,Corn,1,0.5,200,0.4,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74321333,-16.43011
uuid:9c388b7c-cf00-4a4f-8083-0b8132a23e4d,9.34E+39,Corn,1,1,150,0.15,GOUDOMP,DIOUBOUDOU,BAMBALI BRASSOU,12.66711833,-15.4576
uuid:937fffc4-cb3c-45cf-92a7-f3ba915a5725,9.38E+39,Corn,1,2.5,600,0.24,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13218167,-13.75564833
uuid:0942f131-c812-42d8-8141-a7c1f29a8be2,9.43E+38,Corn,1,0.5,700,1.4,KANEL,ORKADIERE,H1 AINOUMADY,15.25954833,-12.94733167
