KEY,ID_menage,crops_cult4,season_cult4,Area_cult4 (ha),QuantityProduced_cult4 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:7c8a0a4e-3a2f-4169-9734-c567c09969f5,7.38E+39,Millet,1,2,840,0.42,FOUNDIOUGNE,TOUBACOUTA,NDOUMBOUDJI,13.7255447,-16.4296374
uuid:739fa7ab-67a5-41a2-9cb5-9b9edd56a845,7.40E+39,Millet,1,1,950,0.95,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.719715,-14.19466667
uuid:7413f73a-a04a-47fb-9aed-daabb29c3480,7.41E+39,Millet,3,4,100,0.025,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99406333,-13.66495167
uuid:7d360f2b-b2d2-4703-965b-1e66b38eb277,7.44E+39,Millet,1,3,2700,0.9,MEDINA YORO FOULAH,FAFACOUROU,PADIALA SINTHIANG,13.13413333,-14.54874667
uuid:74d307a5-bfd1-4d5a-a39a-444f68f4cd65,7.44E+39,Millet,1,1.5,1250,0.8333333333,NIORO,POROKHANE,POROKHANE WOLOF,13.70131,-15.81509667
uuid:7554b1e1-fd4d-4b80-a34a-7d6458a1758c,7.55E+39,Millet,1,1.5,1700,1.133333333,NIORO,TA�BA NIASSENE,TAWA OUALO,13.758565,-15.96122
uuid:76f5c0ff-e07c-4c7d-999d-dba2a0411d0e,7.67E+39,Millet,1,4,2000,0.5,BIRKELANE,TOUBA M�BELLA,BOUSSOLEL,14.1325975,-15.7460425
uuid:773ad368-d4e7-4ee7-b4ff-a6ad55ffcb7a,7.73E+39,Millet,1,2,900,0.45,NIORO,KEUR MABA DIAKHOU,H1 TAWFEKH DE THIAR�NE MATAR,13.595985,-15.97551833
uuid:7755eafa-eeda-4b7d-9d96-4cff833e72b2,7.76E+39,Millet,1,3,2000,0.6666666667,NIORO,TA�BA NIASSENE,NDIOBENE KEUR AMATH MADJIGUENE,13.73560667,-15.89477167
uuid:779fc0f6-8e31-4140-b094-f79d6c8a0f70,7.80E+39,Millet,1,1,600,0.6,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79014667,-15.42003833
uuid:78a120a5-98ed-4b7a-b50e-59c2f36f9dcd,7.81E+39,Millet,1,0,1000,,NIORO,POROKHANE,YOUNA,13.63451667,-15.89389667
uuid:788183d1-85f0-41b4-87fe-1b9637232b4e,7.88E+39,Millet,1,1,400,0.4,GOUDOMP,YARANG BALANTE,SINA,12.54088667,-15.60368
uuid:79121b79-066d-4c64-9df0-78785aa48882,7.91E+39,Millet,3,1,500,0.5,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,,
uuid:79cd57bf-fd95-442c-bcc6-2992795eb475,7.93E+39,Millet,1,1.5,600,0.4,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.95393,-14.97758667
uuid:794566df-a9f1-4025-bcb5-2692208aafd0,7.95E+39,Millet,1,2,1500,0.75,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,
uuid:80517f33-f3d0-4960-98b6-d238332a50e2,8.05E+39,Millet,1,0.5,450,0.9,MATAM,OREFONDE,H8 DENDOUDI,15.78665333,-13.90284667
uuid:8afeb696-e9ba-418b-88b0-3d4fc4f20e0b,8.17E+39,Millet,1,1.75,1500,0.8571428571,BOUNKILING,FAOUNE,Touba Mouride,13.06567333,-15.62456667
uuid:8a6724c6-c185-495b-aabb-f0b2b52c5752,8.17E+39,Millet,1,2,1700,0.85,MEDINA YORO FOULAH,KEREWANE,A�NOUMANE,,
uuid:8171ffcc-28c5-40a3-960c-e60cb4dc6620,8.17E+39,Millet,1,0.75,1000,1.333333333,VELINGARA,OUASSADOU,BOYA,12.79544167,-14.19646167
uuid:8185dd8d-a892-427e-a03a-2b2c2082aeff,8.19E+39,Millet,1,3,400,0.1333333333,MEDINA YORO FOULAH,KEREWANE,A�NOUMANE,13.40446833,-14.867005
uuid:824a4d5f-cc48-45a3-bcfc-5b67d9931fe7,8.24E+39,Millet,1,3,1200,0.4,NIORO,PAOSKOTO,DINGUIRAYE,13.84712,-15.85921
uuid:8bdf374e-47f8-4971-bf7f-5dbd07adaae9,8.25E+39,Millet,1,3.5,100,0.02857142857,KANEL,ORKADIERE,WALIDIALA,15.28407,-13.01837333
uuid:826c21e2-a192-4106-b39c-a5e7a90c599b,8.26E+39,Millet,1,1,500,0.5,BIGNONA,TENGHORY, Tenghou arrondissement,12.80624667,-16.20670167
uuid:83edc31d-9d70-4a77-a338-b7686af926ef,8.35E+39,Millet,1,0.6,300,0.5,MATAM,OREFONDE,H8 DENDOUDI,15.78636,-13.90297333
uuid:84aa6d12-1057-4e96-af56-52c04d6fd81e,8.41E+39,Millet,1,2,700,0.35,BOUNKILING,TANKON,TANKON,,
uuid:8eaee01b-75ba-4db6-aa58-8dcc92aa18e3,8.52E+39,Millet,1,0.5,300,0.6,PODOR,FANAYE,WENDOU OLDOU,16.5205,-15.1899
uuid:853cfd47-2b49-407f-bca4-04690c21e208,8.53E+39,Millet,1,1,900,0.9,KOLDA,THIETTY,THIEWOUNGAL,13.02345167,-15.10421333
uuid:8e9cb65d-bee9-49d4-bdc9-85fa17bd566d,8.59E+39,Millet,1,0.5,100,0.2,BIGNONA,DJINAKI,Kabiline,12.95191833,-16.52210333
uuid:8f198546-148a-4ed2-8ec5-b23cb29a34fd,8.62E+39,Millet,1,1,350,0.35,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86061833,-15.91553
uuid:8fbf186a-505d-4c43-89e3-5f233552e308,8.63E+39,Millet,1,1,100,0.1,BIRKELANE,TOUBA M�BELLA,YALAL DIAKE,14.25382667,-15.72252833
uuid:887a57af-b5b7-4909-9d99-00db9930c1ac,8.87E+39,Millet,1,1,250,0.25,MATAM,NABADJI-CIVOL,FETENIEBE,15.65886833,-13.40078167
uuid:900bd64e-cdd2-4086-a983-b8eeb1a52671,9.00E+39,Millet,1,1,300,0.3,NIORO,TA�BA NIASSENE,TAWA OUALO,13.76057,-15.96206167
uuid:903f9228-e05f-458c-8029-02667c2fdbb4,9.04E+39,Millet,1,2,100,0.05,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13744167,-13.76386167
uuid:9a0e458f-a599-4de4-9329-68b2402a6ec2,9.11E+39,Millet,1,3,200,0.06666666667,SEDHIOU,DJIBABOUYA,DIAO SIMACOUNDA,12.68970833,-15.96853667
uuid:915d253c-624f-445e-805b-8b368c265aa8,9.15E+39,Millet,1,3,250,0.08333333333,BOUNKILING,DIACOUNDA,DIACOUNDA,,
uuid:92a04340-9714-4051-a8c1-de69fb59257f,9.21E+39,Millet,1,1,420,0.42,KOLDA,COUMBACARA,THIARAPPE,12.7785,-14.51313
uuid:9baa7245-5b5e-4834-8c95-a15b0bf750f5,9.21E+39,Millet,1,1.5,20,0.01333333333,BIGNONA,SUELLE,SUELLE,12.95186333,-16.27504
uuid:9b2ad294-1c07-4d5c-909e-31c409cf77f6,9.22E+39,Millet,1,3,1500,0.5,BIRKELANE,N�DIOGNICK,DAROU PAKALA,14.00694167,-15.55791333
uuid:92bc5e8f-eea7-4e60-99e3-61dfeee8292c,9.22E+39,Millet,1,2,500,0.25,KANEL,OURO SIDY,LEWE DAMGA,15.47607,-13.21842667
uuid:92e96eab-075a-439f-a271-e8a8c39c78ff,9.26E+39,Millet,1,0.25,300,1.2,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13704667,-13.762405
uuid:9c207ab2-4fa1-499a-bbbe-08100d4acfdb,9.32E+39,Millet,1,1,1000,1,KOLDA,THIETTY,SARE KOUBE FATAWORO(SINTHIANG KOUBE),13.02490333,-15.11179167
uuid:9c8e1b10-9f22-4053-8eb3-9d8d00db88ce,9.39E+39,Millet,1,1.5,1750,1.166666667,MEDINA YORO FOULAH,KEREWANE,A�NOUMANE,,
uuid:9d12d4b5-c226-4ea2-858d-9df3476c0e18,9.41E+39,Millet,3,0.5,115,0.23,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99169333,-13.65984667
uuid:9de363cb-1e9d-462f-a0e8-f7e8ada78a5d,9.45E+39,Millet,1,1,1200,1.2,BOUNKILING,DIAROUME,DIAROUME,12.98328167,-15.61658333
uuid:9ea0e637-e2f4-4d60-bd3d-bae424c68f9c,9.51E+39,Millet,1,2,1050,0.525,NIORO,POROKHANE,KEUR ALASSANE KHODIA,13.645135,-15.86445833
uuid:952ac584-ab3f-44e5-ba53-ed3f857690df,9.52E+39,Millet,1,1,200,0.2,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41689833,-13.76858333
uuid:9e5585fe-02e9-4799-b5bd-08240f3122f5,9.56E+39,Millet,1,1,100,0.1,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82638167,-16.40729833
uuid:9fd5d94a-fe36-4055-af21-ad01ff4aae2f,9.65E+39,Millet,1,2,250,0.125,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.75343,-16.26819333
uuid:9f904998-97c5-4d08-9eb3-262c675be1dd,9.69E+39,Millet,1,0.5,300,0.6,MATAM,NABADJI-CIVOL,FETENIEBE,15.65834833,-13.40071833
uuid:97e33e45-7ab5-40a8-ad66-b04d9a52baad,9.75E+39,Millet,1,3,1100,0.3666666667,NIORO,POROKHANE,KEUR ALASSANE KHODIA,13.64521833,-15.86325833
uuid:976aa991-c7c2-4c8d-a2ae-ee625116c3c3,9.76E+39,Millet,1,1,250,0.25,NIORO,TA�BA NIASSENE,TAWA OUALO,13.76018,-15.961245
uuid:98c5cf12-b75e-472f-b187-38fc8a835192,9.84E+39,Millet,1,0,420,,MALEM HODDAR,SAGNA,Maka Bella,14.11285833,-15.23858
uuid:09921b9b-ff61-4b44-81c8-13a609042df0,9.92E+38,Millet,1,2,250,0.125,BOUNKILING,DIACOUNDA,DIACOUNDA,,
uuid:99c4ec11-119c-4443-b28e-442b09573e58,9.93E+39,Millet,1,2,150,0.075,KANEL,NDENDORY,SOMONO NGANO,15.550285,-13.29808667
uuid:1fe2c105-5cc0-4942-9144-9868be17304a,1.65E+39,Millet,1,0.5,70,0.14,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.79021167,-15.58483333
uuid:129076f4-960d-41dc-8592-aad52f96d3ce,1.29E+39,Millet,1,3,3000,1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),,
uuid:f485b8f1-bd74-45e9-b7b9-336b5f235730,6.49E+39,Millet,1,1.3,2000,1.538461538,KAFFRINE,KATHIOTE,TAIBA,13.93486333,-15.45981833
uuid:f485b8f1-bd74-45e9-b7b9-336b5f235730,6.49E+39,Millet,1,1.5,1800,1.2,KAFFRINE,KATHIOTE,TAIBA,13.93486333,-15.45981833
uuid:83e18644-7e62-48f4-a151-d19d9f232955,8.35E+39,Millet,1,0,3500,,MALEM HODDAR,SAGNA,Sagna,14.09306,-15.385115
uuid:1327cddc-7ed7-4be7-b5bc-3a233c103b2a,1.33E+39,Millet,1,1,300,0.3,GOUDOMP,KOLIBANTANG,SANDINIEREY,12.73201,-15.529945
uuid:1b0c8960-e28f-461f-8209-fd5a90327be2,1.20E+39,Millet,1,1,250,0.25,SEDHIOU,OUDOUCAR,1. MARANDAN 2,12.87598167,-15.29662667
uuid:abaf3493-8ea4-4ea6-965e-02f337949611,1.22E+39,Millet,1,1,100,0.1,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,,
uuid:af9e3dab-cf74-4335-b154-50010e3bbd07,1.70E+39,Millet,1,2,4000,2,KAFFRINE,KATHIOTE,TAIBA,13.93460667,-15.45843333
uuid:50d71e54-e65c-48ca-9210-b99e37d74149,5.05E+39,Millet,1,1,1750,1.75,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39204833,-14.809185
uuid:e19f788b-d5d4-486c-96cc-10ad577f4f1b,5.20E+39,Millet,1,0.5,600,1.2,KOLDA,SARE BIDJI,MEDINA BOGUEL,12.82095,-15.09030833
uuid:615266dc-1c7f-4147-b190-2b3bb53073ad,6.15E+39,Millet,1,2.5,250,0.1,KANEL,ORKADIERE,WALIDIALA,15.283765,-13.016075
uuid:0f637b59-05d4-43ad-9779-406ceb836c47,6.64E+38,Millet,1,1,200,0.2,SEDHIOU,OUDOUCAR,1. MARANDAN 2,12.87604167,-15.29694833
uuid:f67d36fd-e2d5-4d88-b09e-bda0f8465064,6.67E+39,Millet,3,1,8,0.008,MATAM,AGNAM-CIVOL,AGNAM CIVOL,15.99150167,-13.660145
uuid:f94a93ab-0188-43b6-bdde-bf87d517d2e3,6.94E+39,Millet,1,3,6500,2.166666667,BIGNONA,TENGHORY,DIARONE,,
uuid:7ed7be3d-a1b5-4c3b-ac76-0ba7fd4e10da,7.55E+39,Millet,1,1,50,0.05,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.79039167,-15.58536333
uuid:8acd8c55-e7c5-4aca-ae45-5b97142b9365,8.13E+39,Millet,1,0.25,100,0.4,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.16029667,-14.07217
uuid:847bdae9-5f36-483f-881b-306f61f2189a,8.47E+39,Millet,1,1,200,0.2,BIGNONA,MANGAGOULACK,TENDOUCK,12.72453,-16.46178833
uuid:9c388b7c-cf00-4a4f-8083-0b8132a23e4d,9.34E+39,Millet,1,0.5,250,0.5,GOUDOMP,DIOUBOUDOU,BAMBALI BRASSOU,12.66711833,-15.4576
uuid:0942f131-c812-42d8-8141-a7c1f29a8be2,9.43E+38,Millet,1,0.5,1000,2,KANEL,ORKADIERE,H1 AINOUMADY,15.25954833,-12.94733167
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Millet,1,4,4000,1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:3052c1ac-04ea-4343-ab6a-9d3983c687b8,3.05E+39,Millet,1,1,700,0.7,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86104167,-15.91610833
uuid:4b476ebd-5f9d-4a58-8c74-1dd006994df0,4.25E+39,Millet,1,1,250,0.25,SEDHIOU,Koussi,Hamdani,12.89003167,-15.59164833
uuid:70d14a8c-66c9-477f-aa50-de434383bd54,7.04E+39,Millet,1,2,900,0.45,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08938,-16.06957167
uuid:efe31bd7-131c-4ac1-937d-37b07ecb1b6f,5.65E+39,Millet,1,1,1000,1,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.718925,-14.19470333
uuid:f32b4ff1-52dd-4399-8997-b68b7780497d,6.32E+39,Millet,1,2,900,0.45,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.92932667,-15.24743333
uuid:aaea609b-da00-4042-a9ca-c07901fb1352,1.15E+39,Millet,1,2,700,0.35,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.986245,-16.14036833
uuid:a60cbce2-b4b2-4d90-af89-2d6b55a09441,1.60E+39,Millet,1,2,150,0.075,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.818395,-15.07712
uuid:17dbbf54-eaaf-49ad-8d35-b9962dfac1f4,1.74E+39,Millet,1,1.5,1200,0.8,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.92570333,-15.24719167
uuid:37ccc2d8-bda8-4f76-b327-2d498b0e50c2,3.73E+39,Millet,1,2.5,2100,0.84,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.016885,-15.47781333
uuid:474aec4b-0c6e-4157-953c-db64959dc406,4.74E+39,Millet,1,1,800,0.8,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39312167,-14.810255
uuid:d95bdd0e-ce32-409f-b165-8305424c801d,4.95E+39,Millet,1,5.5,4000,0.7272727273,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.02403333,-15.44499
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Millet,1,2,2000,1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:e07e3f53-8275-4436-ad68-dc358db054c1,5.08E+39,Millet,1,1,1500,1.5,VELINGARA,BONCONTO,DAROU SALAM DJIDERE (SINTHIANG DJIDERE),13.04763667,-13.93862
uuid:5aa6d9da-a907-4f81-8741-1cc953f414be,5.12E+39,Millet,1,2.25,1000,0.4444444444,VELINGARA,KANDIA,TABADIANG SAMBA,13.112205,-14.24231
uuid:05d54f9c-9a72-4c92-879f-bd41f10f1ab9,5.45E+38,Millet,1,0.5,550,1.1,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25859833,-13.80071167
uuid:5eee39a6-88c1-4475-9173-e204eb4cbcb5,5.56E+39,Millet,1,1.5,2000,1.333333333,KAOLACK,KEUR BAKA,KEUR MARY,13.98734833,-15.99663167
uuid:564d68f8-d12d-472f-925e-35849b2fbfb2,5.64E+39,Millet,1,0.5,200,0.4,VELINGARA,PAROUMBA,DAHARATOU,12.788525,-13.87878333
uuid:f6f92dee-dbb4-43a9-beb8-71d60142ce96,6.67E+39,Millet,1,4,4000,1,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01833167,-15.47956333
uuid:75ec4d89-83e0-4792-a730-c38c0af38595,7.55E+39,Millet,1,3,2000,0.6666666667,KAOLACK,LATMINGUE,THIALANE,14.07427667,-15.89031167
uuid:8367f66c-a1b3-4fac-b95e-cee66544ad2b,8.37E+39,Millet,1,1,400,0.4,VELINGARA,LINKERING,SANSANCOTO,12.90061667,-13.79531833
uuid:86bef623-0f9c-4803-a7be-e6a5366c1615,8.63E+39,Millet,1,1.5,1800,1.2,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74076667,-16.42654167
uuid:a7bf1f51-cbe8-4588-a58c-d151786741bb,1.73E+39,Millet,1,0.25,225,0.9,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.16198,-14.07247333
uuid:b3391050-c737-4731-af87-84ef83ea4fc1,2.34E+39,Millet,1,2,800,0.4,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15886,-14.07225333
uuid:cd64be1f-6438-4be9-ae76-da1c80191876,3.46E+39,Millet,1,2,2500,1.25,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01747167,-15.47787
uuid:39813d0a-6b96-4c2b-8949-37dbfb54869f,3.98E+39,Millet,1,1,700,0.7,MEDINA YORO FOULAH,DINGUIRAYE,SINTHIANG BABOU DEME ( TAW KALTOU),13.19063333,-14.55721667
uuid:d77b00cc-f64c-4bd5-86a6-5c0b2ea9db05,4.77E+39,Millet,1,1.5,1500,1,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.92852833,-15.24677833
uuid:4783eca4-5a09-4a95-94da-c1146e3ec1ae,4.78E+39,Millet,1,0,4500,,BIRKELANE,MABO,KAPAYE DIABEL,13.7778845,-15.6222563
uuid:5157acdd-f2fd-452f-840b-3474a4380afd,5.16E+39,Millet,1,4,2000,0.5,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.209905,-15.21914
uuid:e5c9c354-e8ad-4a19-b5a0-f08fdeab2c2a,5.54E+39,Millet,1,10,1800,0.18,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21080833,-15.21958167
uuid:83d88e1d-4cde-47f7-80bd-c96a90619d16,8.35E+39,Millet,1,1,1000,1,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21151333,-15.21850667
uuid:878efe95-3326-4e2e-ae74-27c892b166bd,8.79E+39,Millet,1,1.5,250,0.1666666667,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,12.74904667,-16.050685
uuid:164427cd-fcd3-4097-a416-bc8072d3e7c4,1.64E+39,Millet,1,2,2000,1,KAOLACK,THIARE,NDOUNE,13.92158167,-15.78227
uuid:c48060f9-40b1-4a0f-82f1-2b7703ed6eba,3.48E+39,Millet,3,0.5,5,0.01,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00789667,-13.689745
uuid:370506e1-c24d-4bb3-a99c-c7f5bedcdfb7,3.71E+39,Millet,1,1,500,0.5,SEDHIOU,SAMA KANTA PEULH,SAME FOULAYEL PEULH,12.91175667,-15.24642833
uuid:389bb711-720f-4b2b-bc55-aa88958da0f4,3.89E+39,Millet,1,2,2000,1,VELINGARA,KANDIA,WELIA AMADOU,13.11929,-14.26634833
uuid:d2977525-61ac-4056-a880-2abcbe1d3128,4.30E+39,Millet,1,2,1000,0.5,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.78757833,-15.42200333
uuid:d6d9f115-23e7-434f-b484-3d41ceb6457a,4.65E+39,Millet,1,2,1200,0.6,BIGNONA,OULAMPANE,Oulampane,12.959455,-15.99443667
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Millet,1,2,800,0.4,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Millet,1,0.9,150,0.1666666667,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667
uuid:e25ef51d-7bf5-4ee1-a94b-9b6473f3a7e0,5.26E+39,Millet,1,2,3000,1.5,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.024345,-15.44414
uuid:ee9829f5-598e-45f1-b3f5-3d299ecc251b,5.60E+39,Millet,1,2,350,0.175,KANEL,ORKADIERE,H1 AINOUMADY,15.26178833,-12.94739
uuid:ef064727-def7-49f7-a70d-975965591dd4,5.61E+39,Millet,1,4,2500,0.625,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),,
uuid:f32b4ff1-52dd-4399-8997-b68b7780497d,6.32E+39,Millet,1,4,1600,0.4,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.92932667,-15.24743333
uuid:7330bc72-a9be-4052-9c0a-21a3cfeb3467,7.33E+39,Millet,1,2,200,0.1,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68592167,-15.49050167
uuid:a5b8b133-1adb-4911-b836-522cfabd5514,1.53E+39,Millet,1,3,2700,0.9,FOUNDIOUGNE,KEUR S.DIANE,H3 MANSASSOU,13.63159833,-16.13685167
uuid:1ef18436-f99a-4129-8add-2ca2b809230b,1.56E+39,Millet,1,2,750,0.375,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.92612333,-15.24669333
uuid:a606614c-1d32-4886-9044-e902264034b4,1.61E+39,Millet,1,7,10000,1.428571429,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),,
uuid:bc50ae48-eae2-41a9-84ff-8bb2060a53eb,2.35E+39,Millet,1,3,2000,0.6666666667,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.210005,-15.21995
uuid:b5745b35-3aab-4b33-985e-9777a97d529d,2.57E+39,Millet,1,2,200,0.1,NIORO,KAYEMOR,KEUR BAKARY,13.72074667,-15.54931667
uuid:3bd760bc-2824-47b9-b8cb-1a33ecbf7c56,3.25E+39,Millet,1,0,200,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.815145,-15.66192333
uuid:0cb6634c-9612-48d0-a09b-b5c2beeb89f4,3.27E+38,Millet,1,1,500,0.5,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06095833,-14.39972167
uuid:36781afb-6ea2-4c78-b48d-8b7a7ab56fcf,3.68E+39,Millet,1,3,700,0.2333333333,NIORO,KAYEMOR,H1 TOUCOULEURGA,13.77974,-15.56742667
uuid:d1815462-1a94-47e2-99ad-d27ff0486a41,4.18E+39,Millet,1,1,600,0.6,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59759333,-15.61004333
uuid:d55f3cad-0326-4433-8879-8ded949baebf,4.56E+39,Millet,1,1,250,0.25,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.93026833,-15.24695833
uuid:dff79ed6-0ed8-499c-9dc5-a4f328ac8bf1,4.67E+39,Millet,1,0,250,,BIRKELANE,MABO,KAPAYE DIABEL,13.7778845,-15.6222563
uuid:47de7deb-3bb2-4801-abbb-2455affca982,4.75E+39,Millet,1,0.8,450,0.5625,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15933333,-14.07332167
uuid:d8926dee-a177-488d-85b0-724cece6391e,4.89E+39,Millet,1,0,1000,,BIRKELANE,MABO,NDIORAL BIRANE,13.7931708,-15.5679038
uuid:e147e389-041a-4153-813b-c849b294d0c1,5.15E+39,Millet,1,1,250,0.25,BIGNONA,KATABA I,KABADIO,13.03923167,-16.70311333
uuid:eec35cc1-fe34-438d-a65a-3d2b253cbbe1,5.53E+39,Millet,1,1,400,0.4,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.60098167,-15.60608167
uuid:0e8f1dd2-9abe-49c9-bdae-3fdaaaa2f5ce,5.86E+38,Millet,1,1.5,25,0.01666666667,BIGNONA,KAFOUNTINE,ABENE,12.99694833,-16.723455
uuid:60c2cd94-1c87-42de-9d13-1778acc77fd6,6.03E+39,Millet,1,2,400,0.2,GOUDOMP,NIAGHA,MEDINA SAMBAROU SEYDI,12.72667833,-15.19142333
uuid:f4b9ed3c-80ea-4266-b13f-d5b4a33ef616,6.43E+39,Millet,1,5,6000,1.2,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.355515,-14.75677167
uuid:f4c6c2ff-8e25-4ad8-9756-92b7f20953e5,6.44E+39,Millet,1,3,1000,0.3333333333,KAOLACK,LATMINGUE,KEUR ALY AWA,14.08104333,-15.86449667
uuid:f4885eff-0e0c-4fef-8bde-1d2c7506d6b4,6.49E+39,Millet,1,1,400,0.4,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59824667,-15.60759833
uuid:f583cd60-8e30-4978-91f3-107bd6d43dc6,6.58E+39,Millet,1,2,1250,0.625,BOUNKILING,DIAROUME,DIAROUME,12.98511,-15.61549167
uuid:f8a6121c-b123-463a-80b5-86418a1c0826,6.82E+39,Millet,1,1.5,100,0.06666666667,SEDHIOU,SANSAMBA,TAMBANA(DIASSING TAMBANA),12.75983833,-15.77695833
uuid:f88698ea-4a88-4b02-a46b-11e4f0767453,6.89E+39,Millet,1,2,1000,0.5,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60637167,-15.73092333
uuid:f9dfa113-65c5-4d00-bde0-7bab2323fed9,6.95E+39,Millet,1,1,60,0.06,NIORO,MEDINA-SABAKH,MBAPP,13.59962333,-15.48035333
uuid:73b6ee45-6f9e-477f-93d7-a3632010b828,7.33E+39,Millet,1,0,3700,,BIRKELANE,MABO,MABO,13.91145667,-15.6654
uuid:77ad2657-7750-4895-8880-5f2c523f7a3f,7.71E+39,Millet,1,0.5,300,0.6,BOUNKILING,FAOUNE,Touba Mouride,13.06497667,-15.62434
uuid:7858369f-7e40-43aa-b851-b12d82625274,7.86E+39,Millet,1,3,1600,0.5333333333,NIORO,KAYEMOR,KEUR BAKARY,13.72049333,-15.54892833
uuid:83cb72b1-c0d1-4d90-8e9e-a2261566e08f,8.33E+39,Millet,1,2,900,0.45,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21033833,-15.21790833
uuid:85309e41-b0be-4fb2-8aa3-e83d409925cb,8.53E+39,Millet,1,2,1750,0.875,MEDINA YORO FOULAH,BADION,VELIN GARA DIOUHE,13.06681167,-14.39892167
uuid:86bef623-0f9c-4803-a7be-e6a5366c1615,8.63E+39,Millet,1,1.5,2000,1.333333333,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74076667,-16.42654167
